index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
273,wmttest2022.zh-en.xml,xinhua-zh-01.104255,1,不要把人吓倒在起跑线-新华网,Don’t intimidate people at the starting line – Xinhuanet,Don't scare people off at the starting line - Xinhua Net,30,13,0.000000
274,wmttest2023.zh-en.xml,sports-5-zh_0041815-69,2,胸围99，身高184，体重84公斤，购买前咨询了客服被告知应该买xxl的，然后看了评论果断入手L的，收货后发现大小正好，差点就被坑了。,"With a bust size of 99, a height of 184, and a weight of 84 kg, I was advised to get a XXL by customer care before making my purchase, however after reading customer evaluations, I chose to purchase an L, after receiving the item, I discovered that the size was perfect, and I was almost tricked.","Chest measurement 99, height 184, weight 84 kg. I consulted customer service before purchasing and was told to get an XXL, but after reading the reviews, I decisively went with an L. After receiving it, I found it fits perfectly—I almost got scammed.",66,61,0.000000
275,newsdev2017.zh-en.xml,nytimes.69759,23,不过，由于现在没有更多资金，周四有官员表示该研究会中途而止。,"But without more funding now, officials said Thursday, the research would halt in its tracks.","However, due to a lack of further funding, officials stated on Thursday that the study would be discontinued midway.",38,22,0.000000
276,wmttest2023.zh-en.xml,wdr-0,5,在许多国家，这一疾病己使医疗服务机构穷于应付，几近崩溃，各国政府实施的限制措施已在全球经济中造成了严重紊乱。,"The affliction has disabled wellbeing frameworks in a few countries to the point of collapse, and government confinements have seriously disturbed the world economy.","In many countries, this disease has overwhelmed medical services to the point of collapse, and the restrictive measures implemented by governments have caused severe disruption to the global economy.",52,32,0.000000
277,newstest2020.zh-en.xml,xinhua-zh-01.6415,6,为了保护、抢救妈祖事迹壁画，天津市南开区古文化街管委会和天后宫启动了对天后宫大殿及殿内壁画修复工程。,"In order to protect and restore the mural of Mazu's stories, the Ancient Culture Street Management Committee in Nankai District of Tianjin and Temple of the Queen of Heaven started the restoration of the main hall and murals in the temple.","In order to protect and rescue the murals depicting Mazu's life, the Management Committee of the Ancient Culture Street in Nankai District, Tianjin, and the Tianhou Palace have launched a restoration project for the main hall of the Tianhou Palace and the murals within it.",58,56,0.000000
278,newstest2018.zh-en.xml,cctv_news_1217,209,第二，加快发展战略对接合作。,"Second, the development for strategic docking and cooperation must be accelerated.","Second, accelerate the alignment of development strategies and cooperation.",24,11,0.000000
279,newstest2018.zh-en.xml,cctv_news_1117,233,促进生态环境整体改善；要把防治固体废物污染作为实现绿色发展的有力抓手，促进形成节约资源和保护环境的空间格局、产业结构、生产方式、生活方式,"Promote the overall improvement of ecological environment; we shall take prevention and control of solid waste pollution as a powerful measure of green development for promoting the formation of spatial pattern, industrial structure, mode of production and life style of resource conversation and environmental protection","Promote overall improvement in the ecological environment; take the prevention and control of solid waste pollution as a powerful leverage for achieving green development, and promote the formation of a spatial layout, industrial structure, mode of production, and lifestyle that conserve resources and protect the environment.",54,53,0.000000
280,newstest2018.zh-en.xml,washpost.116881,3,美国人都爱华盛顿，但不久之后，各大报纸就开始猛烈抨击他的一切，从国内政策到政治原则，一个都不放过。,"Americans loved George Washington, but it didn't take long for newspapers to start slamming him on everything from domestic policy to his political principles.","Americans all loved Washington, but before long, major newspapers began to brutally attack everything about him, from his domestic policies to his political principles, sparing nothing.",50,31,0.000000
281,newsdev2017.zh-en.xml,brisbanetimes.com.au.130333,11,我们致力于奥林匹克精神并支持我们印度的选手。,We are committed to the spirit of Olympics & back our Indian players.,We are committed to the Olympic spirit and support our Indian athletes.,31,13,0.000000
282,newstest2017.zh-en.xml,bbc.242436,10,获任命后，他对普京先生说：“谢谢您的信任。”,"On being appointed, he told Mr Putin: ""Thank you for your trust.""","After being appointed, he said to Mr. Putin, ""Thank you for your trust.""",30,18,0.000000
283,newsdev2017.zh-en.xml,ifeng0812.news.49768087_0,9,对此，杨先生感谢民警及时找到自己的母亲，在确定老人身体无恙后，将老人接回了家。,Mr. Yang thanked the police for their finding his mother in time and then brought her home after confirming that she's fit.,"In this regard, Mr. Yang expressed his gratitude to the police for finding his mother in time, and after confirming that she was unharmed, he took her back home.",44,34,0.000000
284,newstest2020.zh-en.xml,xinhua-zh-01.6285,19,但如果把原盐拿掉，寿光的纯工业产值仅剩1.19亿元，排在倒数第三。,"However, if the raw salt was not counted, the pure industrial output value of Shouguang was only 119 million yuan, ranking third from the bottom.","However, if raw salt is excluded, Shouguang's pure industrial output value drops to only 119 million yuan, ranking third from the bottom.",45,33,0.000000
285,newstest2019.zh-en.xml,chinanews.com.1312,11,在厘清整个事实经过后，泉州市律协没有顺水推舟，而是顶住压力做出了不予处罚的决定。,"After clarifying the whole facts, the Quanzhou Lawyers Association did not follow the societal discussion, but resisted the pressure and made a decision not to impose penalties.","After clarifying the entire sequence of events, the Quanzhou Lawyers Association did not simply go with the flow, but instead withstood the pressure and made the decision not to impose any penalties.",47,37,0.000000
286,newstest2018.zh-en.xml,cctv_news_1117,133,我们党的领导下，日子会越来越好。,are feeling that our life has become better and better.,"Under the leadership of our Party, life will get better and better.",26,14,0.000000
287,newstest2021.zh-en.xml,chinanews.com.229776,10,图为蜂农现场展示蜂产品。,Image: Beekeepers at the event displaying their products.,The photo shows a beekeeper demonstrating bee products on-site.,26,14,0.000000
288,newstest2018.zh-en.xml,cctv_news_1217,326,弗林的认罪和有关他的指控除了他个人以外不涉及任何其他人。,that Flynn’s plea and his allegations do not involve anyone other than himself.,Flynn’s guilty plea and the charges against him do not involve anyone other than himself.,35,19,0.000000
289,newstest2020.zh-en.xml,xinhua-zh-01.6307,6,此外，文化和旅游部组织实施的“国家主题性美术创作”刚刚完成的130余件现实题材新作也首次集中展现。,"Besides, more than 130 new artworks with realistic themes, which were completed for the “National Theme Art Creation” organized by the Ministry of Culture and Tourism, were also shown for the first time.","In addition, more than 130 new works on realistic themes, recently completed under the ""National Thematic Fine Arts Creation"" project organized and implemented by the Ministry of Culture and Tourism, are also being showcased collectively for the first time.",49,49,0.000000
290,wmttest2022.zh-en.xml,xinhua-zh-01.104266,17,此外，拐卖儿童的预防，从家庭到社会，都还可以做得更好。,"In addition, we can do better to prevent abduction of children from family to the society.","Furthermore, the prevention of child trafficking, from the family level to society as a whole, can still be improved.",35,23,0.000000
291,wmttest2022.zh-en.xml,ecommerce_zh_jd.com_199854853,9,3、欧诗漫OSM化妆品套装 营养美肤晶彩无暇补水保湿洁水乳护肤品礼盒女（洗面奶+爽肤水+眼霜+乳液+面霜）,"3. OSM cosmetics set, nutrition, skincare, colorful, flawless, hydrating toner and lotion skincare gift box for women (cleaner+lotion+eye cream+lotion+moistruizer)","3. OSM Cosmetic Set, Nourishing and Brightening Flawless Hydrating and Moisturizing Skincare Gift Box for Women (Facial Cleanser + Toner + Eye Cream + Emulsion + Face Cream)",65,42,0.000000
292,wmttest2023.zh-en.xml,GCC-0,6,"描述 (DESCRIPTION) C 和 C++ 编译器是集成的.他们都要用四个步骤中的一个或多个处理输入文件: 预处理(preprocessing), Hii(compilation), (assembly) MERE (linking) .","Depiction (Portrayal) (Portrayal) Compilers for C and C++ are combined. Both of them perform one or more of the taking after four forms when handling input records: preprocessing (preprocessing), Hii (compilation), (get together), and Insignificant (connecting).","DESCRIPTION: C and C++ compilers are integrated. They process input files using one or more of four steps: preprocessing, compilation, assembly, and linking.",64,31,0.000000
293,newstest2019.zh-en.xml,reuters-zh.181,6,为鼓励境外投资者持续在中国投资经营，中国财政部和商务部等四部委在2017年底联合发布通知，自2017年1月1日起，对境外投资者从中国境内居民企业分配的利润，直接投资于鼓励类投资项目，凡符合规定条件的，实行递延纳税政策，暂不征收预提所得税。,"To encourage overseas investors to continue to invest and operate businesses in China, China's Ministry of Finance, Ministry of Commerce and other two ministries and commissions jointly released notices at the end of 2017. Since January 1, 2017, for the profits allocated to overseas investors from the enterprises held by Chinese residents and directly invested to the encouraged investment projects, which met stipulated conditions, a deferred taxation policy was implemented and the withholding income tax would temporarily be exempted.","To encourage foreign investors to continue investing and operating in China, four government departments, including the Ministry of Finance and the Ministry of Commerce, jointly issued a circular at the end of 2017. Effective from January 1, 2017, foreign investors who use distributed profits from resident enterprises in China to make direct investments in encouraged investment projects are eligible for a deferred tax policy, with withholding income tax temporarily exempted, provided they meet the specified conditions.",97,94,0.000000
294,newstest2021.zh-en.xml,xinhua-zh-01.120297,6,朝阳大悦城美陈负责人葛平坦言：“我们选择将走向‘云端’的毕业展再度带回线下空间，也希望让更多人看到青年对自身的探索和对世界的理解，放大艺术对于社会和心灵的疗愈力量。”,"Ge Ping, the person in charge of art display at Chaoyang District Joy City, said “We are bringing the ‘online’ graduation exhibition offline again, and we also hope to make more people see young people’s self-exploration and understanding of the outside world to magnify the healing role of art upon the society and heart. ”","Ge Ping, head of environmental art design at Chaoyang Joy City, frankly stated: ""We chose to bring the graduation exhibition that once moved to the 'cloud' back to an offline space, hoping to let more people see how young people explore themselves and understand the world, and to amplify the healing power of art for society and the soul.""",73,69,0.000000
295,newsdev2017.zh-en.xml,smh.com.au.191440,33,他们只关注其宗教的“传统做法”而不自问这样一个关键问题：“必需什么变革才能使宗教保持兴盛？”他们的风险在于疏远了50%的群众。,"By focusing exclusively on ""what is traditional"" for their religion rather than asking the crucial question: ""What change is necessary for religion to thrive?"" they risk alienating 50 per cent of their flock.","They focus only on the ""traditional practices"" of their religion without asking this key question: ""What changes are necessary to keep the religion thriving?"" Their risk lies in alienating 50% of the masses.",56,43,0.000000
296,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-235_doc05,1,从 7 点多等到现在,From 7 o’clock till now.,I've been waiting since shortly after 7 o'clock.,24,14,0.000000
297,newstest2019.zh-en.xml,chinanews.com.9951,1,第五届世界互联网大会将于11月7日至9日在浙江乌镇举行，世界互联网即将再次进入“乌镇时间 ” 。,"The fifth World Internet Conference will be held in Wuzhen, Zhejiang from November 7 to 9. The World Internet will enter ""Wuzhen Time"" again.","The 5th World Internet Conference will be held in Wuzhen, Zhejiang, from November 7 to 9, and the world of the internet is about to enter ""Wuzhen Time"" once again.",46,44,0.000000
298,newstest2018.zh-en.xml,cctv_news_1217,255,大会主席团常务主席万钢,"Wan Gang, Executive President of the Presidium of the General Assembly,","Wan Gang, Executive Chairman of the Presidium of the Congress",24,12,0.000000
299,wmttest2022.zh-en.xml,xinhua-zh-01.103991,14,“我们与贵州当地警方取得联系，了解到该女孩是在为姐姐白血病治疗募捐 。 ”,“We have contacted the police in Guizhou and understand that the girl was raising donations for her elder sister who suffered from leucocythemia. ”,"""We contacted the local police in Guizhou and learned that the girl was raising money for her sister's leukemia treatment.""",40,25,0.000000
300,wmttest2023.zh-en.xml,chinese.dw.com.9571,17,（路透社等）,(Reuters),"(Reuters, etc.)",22,5,0.000000
301,newstest2018.zh-en.xml,sogou_web_data_20180206,102,相关数据显示，全球航天产业每年都在以6%到7%快速增长，2020年我国航天市场规模将达8000亿元。,"Relevant data revealed that the global aerospace industry will grow by a rapid 6% to 7% each year. By 2020, China’s aerospace market will amount to RMB800 billion.","Relevant data shows that the global aerospace industry is growing rapidly at a rate of 6% to 7% annually, and China's aerospace market is expected to reach 800 billion yuan by 2020.",52,47,0.000000
302,newstest2018.zh-en.xml,cctv_news_1217,574,李克强强调，中加同为亚太地区重要国家和世界贸易大国，在推进贸易投资自由化便利化问题上发出积极信号符合双方共同利益。,"Li Keqiang stressed that both China and Canada are important countries in the Asia-Pacific region and significant trade nations in the world, and the positive signals sent by both countries on promoting the liberalization of trade and investment is in the common interests of both sides.","Li Keqiang emphasized that as important countries in the Asia-Pacific region and major global trading nations, it is in the common interest of both China and Canada to send a positive signal on advancing trade and investment liberalization and facilitation.",53,47,0.000000
303,newstest2017.zh-en.xml,sina0812.eladies.doc-ifxuxnpy9281477,2,她性格外向活泼，能与朋友们很好地相处，对环境的适应能力也不错。,"She is outgoing and can get along well with friends. In addition, she can adapts to the environment quite well.","She has an outgoing and lively personality, gets along well with friends, and is quite adaptable to new environments.",41,22,0.000000
304,newstest2018.zh-en.xml,cctv_news_1117,345,事发后警方疏散了超市内的人群，并在周边地区加强戒备。,"After the incident, the police evacuated the crowd in the supermarket and stepped up their vigilance in the surrounding area.","After the incident, the police evacuated the people in the supermarket and stepped up security in the surrounding area.",35,21,0.000000
305,wmttest2022.zh-en.xml,xinhua-zh-01.104104,6,招聘程序必须按照公告、申报、审核、公示、聘用、岗前培训及安排上岗等步骤进行。,"The recruitment procedures must be conducted as per the steps of announcement, declaration, audit, publicity, employment, pre-job training and taking up the post.","The recruitment process must be conducted in accordance with the following steps: announcement, application, review, public notice, employment, pre-job training, and assignment to posts.",43,34,0.000000
306,newstest2017.zh-en.xml,ifeng0812.news.49766158_0,21,“我们先对格雷西亚扫描，然后设计、制作出一个稍长于它上喙剩余部分的延长假体，用粘胶固定在它的上喙上。”,"""We first scanned Gracia and then designed and produced an extended prosthesis slightly longer than the rest of its beak and fixed on its beak with glue.""","""We will first scan Grecia, then design and create an extension prosthesis slightly longer than the remaining part of her upper beak, and fix it to her upper beak with adhesive.""",52,35,0.000000
307,newstest2018.zh-en.xml,telegraph.364393,10,南非没有死刑。,There is no death penalty in South Africa.,South Africa does not have the death penalty.,22,9,0.000000
308,newstest2017.zh-en.xml,ifeng0812.news.49765230_0,12,但是在其启蒙教练张亚杰反复做工作后，张彬彬又回到了厦门队。,"But after the repeated efforts of her enlightening teacher, Zhang Binbin returned to Xiamen team.","However, after repeated persuasion from her mentor Zhang Yajie, Zhang Binbin returned to the Xiamen team.",39,22,0.000000
309,newstest2019.zh-en.xml,chinanews.com.1744,4,本庶佑于1992年发现T细胞抑制受体PD-1，2013年依此开创了癌症免疫疗法，功绩名列《Science》年度十大科学突破之首。,"Tasuku Honjo discover the T cell inhibitor receptor PD-1 in 1992, and he initiated the cancer immunotherapy based on it in 2013. His merits and achievements ranked the first of the Annual Top 10 Scientific Breakthroughs of ""Science"".","In 1992, Tasuku Honjo discovered the T-cell inhibitory receptor PD-1, and in 2013, he pioneered cancer immunotherapy based on this discovery, an achievement ranked first among the top ten scientific breakthroughs of the year by *Science*.",64,56,0.000000
310,newstest2020.zh-en.xml,xinhua-zh-01.6586,3,在环球银行金融电信协会(SWIFT)2019伦敦年会上，该机构发布的名为《以伦敦视角洞察人民币》的“人民币追踪特刊”显示，从2017年7月2019年7月，全球使用人民币支付的金融机构数量增加11.31 % ， 数量从1989家增长到2214家。,"From July 2017 to July 2019, the number of financial institutions worldwide using RMB for payment increased by 11.31 percent, from 1,989 to 2,214, according to RMB Tracking Special Issue entitled Insights into the RMB from a London Perspective, released at SWIFT's 2019 annual conference in London.","According to the ""RMB Tracker Special Edition"" titled ""London Perspective on RMB,"" released by the Society for Worldwide Interbank Financial Telecommunication (SWIFT) at its 2019 annual conference in London, the number of financial institutions using the RMB for payments worldwide increased by 11.31% from July 2017 to July 2019, growing from 1,989 to 2,214.",104,95,0.000000
311,newstest2018.zh-en.xml,cctv_news_1117,316,马尔代夫总统亚明在贺函中表示，中共十九大作出的重要决定将使阁下描绘的,"Maldivian President Yaming said in his letter of greetings , “the important decisions made at the 19th National Congress of the Communist Party of China will make the ......that you drew......,","In his congratulatory message, Maldivian President Yameen stated that the important decisions made at the 19th National Congress of the Communist Party of China will enable the [vision/blueprint] you have outlined...",44,44,0.000000
312,newstest2019.zh-en.xml,chinanews.com.1296,6,"其次，在实现半岛无核化的对话中，有关各方就实现半岛无核化的步骤和方式分歧犹在,由于朝美之间长期缺乏政治信任 ， “ 谁先谁后”的博弈思维依旧浓厚。","Secondly, in the dialogue to realize the denuclearization of the peninsula, the parties concerned are still divided on the steps and ways to realize the denuclearization of the peninsula. Due to the long-term lack of political trust between the DPRK and the United States, the game thinking of ""who is first and who is second"" is still strong.","Furthermore, in the dialogue on achieving the denuclearization of the Korean Peninsula, the parties concerned still hold differences regarding the steps and methods to achieve it. Due to the long-standing lack of political trust between North Korea and the United States, the ""who goes first"" zero-sum mentality remains prevalent.",70,62,0.000000
313,newstest2020.zh-en.xml,un_news-zh.493,15,70年来，中国人民始终与世界同行。,"For 70 years, the Chinese people have walked with the world.","For 70 years, the Chinese people have always walked together with the world.",28,17,0.000000
314,newstest2019.zh-en.xml,reuters-zh.187,6,今年4月9日证监会公布了中国人保的招股说明书(申报稿 ) 。,"On April 9, the CSRC published the prospectus (declaration) of PICC.","On April 9 of this year, the China Securities Regulatory Commission (CSRC) published the prospectus (application draft) of the People's Insurance Company (Group) of China (PICC).",38,40,0.000000
315,newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,9,河北明确，对符合申领条件、材料齐全的，居住地公安派出所应自受理之日起3个工作日内发放居住证。,"Hebei clearly stipulates that for applicants who meet the conditions of application and have complete application documents, the residence police station shall issue a residence permit within 3 working days from the date of acceptance.","Hebei Province has specified that for those who meet the eligibility requirements and have submitted complete documentation, the local public security police station shall issue a residence permit within three working days from the date of acceptance.",49,40,0.000000
316,newstest2021.zh-en.xml,chinanews.com.229526,7,预计26日8时至27日8时，重庆大部地区中小河流可能出现不同程度涨水过程，个别中小河流可能出现超警水位洪水。,"It is expected that from 8:00 am on July 26th to 8:00 am the next day, most of the small and medium-sized rivers in Chongqing may experience different rises, and individual small and medium-sized rivers may have over-the-warning-level flooding.","It is expected that from 8:00 on the 26th to 8:00 on the 27th, small and medium-sized rivers in most parts of Chongqing may experience varying degrees of water level rises, with some individual rivers potentially reaching or exceeding warning levels.",55,60,0.000000
317,newstest2018.zh-en.xml,reuters.196698,7,作为更广泛议程的一部分，唐纳德·特朗普总统当局一直在努力恢复前总统巴拉克·奥巴马推行的各种环境法规，以刺激经济增长。,"The administration of President Donald Trump has been seeking to roll back a wide array of environmental regulations imposed by former President Barack Obama, as part of a broader agenda Trump says is aimed at sparking economic growth.","As part of a broader agenda, the administration of President Donald Trump has been working to roll back various environmental regulations implemented by former President Barack Obama in order to stimulate economic growth.",53,35,0.000000
318,wmttest2023.zh-en.xml,jingji_guancha_bao-zh-01.22019,18,在偏光片业务方面，Yano Research统计显示，公司旗下杉金光电2022年全球市场份额达到29 % ， 预计2023年市场份额将达到32 % ， 持续位列全球第一。,"In the polarizer business, according to Yano Research, the company's Sugene Optoelectronics will reach a global market share of 29% in 2022 and is expected to reach 32% in 2023, continuing to rank first in the world.","In terms of the polarizer business, Yano Research statistics show that the company's subsidiary, Shanjin Optoelectronics, achieved a 29% global market share in 2022, and is expected to reach 32% in 2023, maintaining its position as the global leader.",70,66,0.000000
319,newstest2021.zh-en.xml,xinhua-zh-01.120223,6,活动采取实名制订票、入场，演出当天，订票人须持本人身份证原件及演出票，佩戴口罩、保持1米以上间隔距离有序检票入场。,"The event will use a real-name system for ticket reservation and venue entry, and on the day of the event, those with ticket reservations must bring their original ID documents and tickets, wear a mask, remain one meter apart, and check their tickets and enter the venue in an orderly fashion.","The event requires real-name ticket booking and admission. On the day of the performance, ticket holders must present their original ID cards and performance tickets, wear masks, and maintain a distance of at least one meter while waiting in line for ticket inspection and entry.",60,52,0.000000
320,newstest2019.zh-en.xml,chinanews.com.9953,5,这是乌镇发展数字经济的一个缩影。,This is a miniature of the development of digital economy in Wuzhen.,This is a microcosm of Wuzhen's development of the digital economy.,26,16,0.000000
321,newstest2021.zh-en.xml,xinhua-zh-01.120210,10,企业方面，浦东着重推动头部企业落地。,"In terms of enterprises, Pudong focuses on promoting the landing of leading enterprises.","Regarding enterprises, Pudong focuses on promoting the establishment of leading companies.",29,14,0.000000
322,newstest2020.zh-en.xml,xinhua-zh-01.6371,9,光大理财董事长张旭阳介绍，光大理财的资管平台中将使用智能投顾、智能投研、大数据等技术，帮助光大理财更好地进行宏观经济形势判断。,"Zhang Xuyang, Chairman of Everbright Financial Management, explained that Everbright’s asset management platform would use technologies such as intelligent investment consulting, intelligent investment research, and big data to help Everbright Financial Management better judge the macroeconomic situation.","Zhang Xuyang, Chairman of Everbright Wealth Management, introduced that the company's asset management platform will utilize technologies such as robo-advisory, intelligent investment research, and big data to help Everbright Wealth Management better assess macroeconomic trends.",62,48,0.000000
323,newstest2019.zh-en.xml,chinanews.com.1273,18,现场招聘的中资企业，都是在菲耕耘多年的知名企业。,The Chinese-funded enterprises recruited on the spot are well-known enterprises that have been operating in Philippines for many years.,The Chinese enterprises recruiting on-site are all well-known companies that have been operating in the Philippines for many years.,31,24,0.000000
324,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-162_doc0,3,或取消订单,Or can I cancel the order?,or cancel the order,20,4,0.000000
325,newstest2019.zh-en.xml,chinanews.com.1471,8,7月1日对1449个税目的日用消费品降税。,"On July 1, tax reductions were imposed on 1449 tax items of daily consumer goods.","On July 1, tariffs were reduced on 1,449 categories of consumer goods.",36,20,0.000000
326,newstest2018.zh-en.xml,cctv_news_1217,56,埃塞俄比亚人民革命民主阵线副主席、政府副总理德梅克在全体会议上分别致辞，高度评价习近平关于构建人类命运共同体,and Vice President of Ethiopian People's Revolutionary Democratic Front and Deputy Prime Minister of the government Demeke respectively addressed the plenary session and spoke highly of Xi Jinping's proposal to build a community with a shared future for mankind,"Demeke Mekonnen, Vice Chairman of the Ethiopian People's Revolutionary Democratic Front and Deputy Prime Minister of the government, delivered an address at the plenary session, highly commending Xi Jinping's vision of building a human community with a shared future.",51,50,0.000000
327,newstest2020.zh-en.xml,xinhua-zh-01.6596,6,据了解，大瑞铁路东起大理，西至瑞丽，全长约331公里，设计时速140公里，是中缅国际铁路通道的重要组成部分。,It is learned that the DaRui Railway runs from Dali in the east to Ruili in the west and has a total length of about 331 kilometers and a design speed of 140 kilometers per hour.,"It is understood that the Dali-Ruili Railway starts from Dali in the east and ends at Ruili in the west, with a total length of about 331 kilometers and a designed speed of 140 kilometers per hour. It is an important part of the China-Myanmar international railway corridor.",59,63,0.000000
328,newsdev2017.zh-en.xml,newsweek.25800,7,在普吉的芭东镇发生两起炸弹爆炸，另有两起爆炸发生在邻近普吉市北方的旅游区攀牙府。,"Two bombs exploded in the town of Patong in Phuket and two more in Phang Nga, another tourist region just north of Phuket.","Two bomb explosions occurred in Patong town, Phuket, and two other explosions took place in the tourist area of Phang Nga province, north of Phuket City.",49,31,0.000000
329,newstest2021.zh-en.xml,chinanews.com.229743,10,在宁夏银川，当地采取“提标+治污+严管”的方式，工业园区污水全部实现集中处理，城镇污水处理厂全部实现一级A标准排放，城市建成区黑臭水体基本消除，成功申报第三批中国黑臭水体示范城市。,"In Ningxia’s Yinchuan, through a “raising standards + cleaning up pollution + strict management” method, all wastewater from industrial parks is collected and treated, all urban water treatment plants have achieved Class A discharge standards, bodies of dark and smelly water in built-up urban areas have essentially been eliminated, and the city’s application to be included in the Third Batch of China Model Cities for Dark and Odorous Water Management has been approved.","In Yinchuan, Ning, through the implementation of ""higher standards, pollution control, and strict management,"" all industrial park wastewater is now treated centrally, all urban sewage treatment plants discharge at the Class A standard, and black and odorous water bodies in urban built-up areas have been basically eliminated. Consequently, the city successfully qualified as one of the third batch of national pilot cities for the remediation of black and odorous water bodies.",77,88,0.000000
330,newstest2018.zh-en.xml,008_20180116a0zzps,3,随着2017年末一艘最新的054A型护卫舰的下水，标志着054A护卫舰已经建造了高达29艘之多，已经逼近了053H系列护卫舰的总和，而从2006年第一艘054A下水至今，054A的建造历程已经有了12年之久，即使在全世界范围内，建造如此数量之多的高性能通用护卫舰，除了中国，也只有美国在上个世纪7、80年代建造的“佩里”级护卫舰可以相提并论了。,"With the launching of the latest model of 054A frigate at the end of 2017, the number of 054A frigate has reached 29, approaching the sum of the 053H series frigates. Since the first 054A was launched in 2006, the history of building 054A has extended to 12 years. Building such a large number of high-performance general purpose frigates is very rare in the history. Apart from China, the only comparable accomplishment was made by the United States in the 1970s and 1980s when it built a host of 'Perry' class frigates.","With the launch of the latest Type 054A frigate at the end of 2017, the total number of Type 054A frigates built has reached 29, approaching the total number of the Type 053H series. Since the launch of the first Type 054A in 2006, the construction program of the Type 054A has spanned 12 years. Even on a global scale, apart from China, the only comparable achievement in building such a large number of high-performance general-purpose frigates is the U.S. ""Oliver Hazard Perry""-class frigate program of the 1970s and 1980s.",151,154,0.000000
331,newstest2021.zh-en.xml,jingji_guancha_bao-zh-01.10338,14,所以接下来从现在到今年底或美国大选前，赴美IPO的热潮还会持续。”,"So, from now to the end of the year, or until the US presidential election, the surge in US IPO’s will continue. “","Therefore, the wave of IPOs in the U.S. will continue from now until the end of this year or before the U.S. election.",38,32,0.000000
332,newsdev2017.zh-en.xml,xinhua0812..c_1119383292,3,按行业来看，当天东京股市电气天然气业、水产农林业等股票涨幅靠前，而银行业等股票下跌明显。,"Seen from industry, the gains of stocks such as electrical industry, natural gas industry, aquaculture, and agriculture and forestry in the Tokyo stock market were at the very top, while stocks like banking obviously declined.","By industry, shares in the electric and gas, and fishery, agriculture and forestry sectors led the gains on the Tokyo Stock Exchange that day, while banking shares saw notable declines.",49,35,0.000000
333,wmttest2023.zh-en.xml,GCC-1,46,"这是为了兼容一些老程序,他们算改字符串常量是一个非常糟糕的想法、`-traditional' 选项也有相同效果.","Typically done to guarantee compatibility with more seasoned applications that do not think it's a great thought to alter string constants, the same result is accomplished utilizing the “-traditional” choice.","This is for compatibility with some older programs; they rely on string constants being mutable, which is a very bad idea. The ‘-traditional’ option has the same effect.",42,35,0.000000
334,newstest2017.zh-en.xml,ifeng0812.news.49765323_0,4,英国《每日电讯报》评论指出，特蕾莎·梅选择到瑞士度假，这是撒切尔夫人后，首次再有英国首相到瑞士度假。,"British ""Daily Telegraph"" commented that Teresa Mei chose to take a vacation in Switzerland. This is the first time that the British Prime Minister chose to go vacation in Swiss after Margaret Thatcher.",The British newspaper *The Daily Telegraph* commented that Theresa May's choice to vacation in Switzerland marks the first time a British Prime Minister has done so since Margaret Thatcher.,52,34,0.000000
335,newstest2019.zh-en.xml,chinanews.com.1782,8,为此，税务部门统一推广使用的扣缴客户端软件已提供了相应税款计算功能，但相应税款仍需在法定申报期内申报缴纳。,"For this purpose, the withholding client software, which is uniformly promoted and used by the tax department, has provided the corresponding tax calculation function, but the corresponding tax still needs to be declared and paid during the statutory declaration period.","To this end, the withholding client software promoted and used by tax authorities provides corresponding tax calculation functions, but the corresponding taxes must still be declared and paid within the statutory filing period.",49,36,0.000000
336,wmttest2023.zh-en.xml,chinanews.com.280933,2,新华社北京2月11日电 2月11日，第十六届中日节能环保综合论坛以线上线下相结合方式在北京举办。,"On February 11, the 16th China-Japan Energy Conservation and Environmental Protection Comprehensive Forum was held in Beijing, combining both online and offline formats.","XINHUA Beijing, February 11 — The 16th Japan-China Comprehensive Forum on Energy Saving and Environmental Protection was held in Beijing on February 11, in a hybrid format combining online and offline participation.",50,46,0.000000
337,wmttest2022.zh-en.xml,social_zh_tieba.baidu.com_73936515,19,还有一部分品牌，为了推广自己的产品，不择手段，跟医院的医生挂钩，由他们协助产品的推广，从一听里面抽成30元到80元不等的利润。,"Some other brands play hard in order to promote their products by cooperating with doctors in hospitals, who will be provided with commission of 30 – 80 yuan for each can.","There are also some brands that, in order to promote their products, resort to unscrupulous means by colluding with hospital doctors to assist in product promotion, with the doctors receiving a kickback ranging from 30 to 80 yuan per tin.",60,50,0.000000
338,newstest2020.zh-en.xml,xinhua-zh-01.6371,15,专家认为，资管科技在提升客户服务能力、创新丰富产品的同时，还能够增强风险防范能力，提升资管管理效率。,"Experts believe that while enhancing asset management capabilities and allowing rich product innovation, asset management technology can also enhance risk prevention capabilities and improve the efficiency of asset management.","Experts believe that wealth management technology not only improves customer service capabilities and enriches product innovation, but also strengthens risk prevention and enhances management efficiency in asset management.",47,31,0.000000
339,wmttest2023.zh-en.xml,wdr-0,18,从长远来看，经济衰退和相关的封闭措施可能会打乱毒品市场。,The long-term impacts of the retreat and related lockdowns may cause the pharmaceutical industry to be disturbed.,"In the long run, economic recession and related lockdown measures may disrupt the drug market.",35,17,0.000000
