index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
278,newstest2018.zh-en.xml,cctv_news_1217,209,di er ， jia kuai fa zhan zhan lve dui jie he zuo 。,"Second, the development for strategic docking and cooperation must be accelerated.","""Second, accelerate the development of strategic docking and cooperation.""",48,17,0.000000
279,newstest2018.zh-en.xml,cctv_news_1117,233,cu jin sheng tai huan jing zheng ti gai shan ； yao ba fang zhi gu ti fei wu wu ran zuo wei shi xian lv se fa zhan de you li zhua shou ， cu jin xing cheng jie yue zi yuan he bao hu huan jing de kong jian ge ju 、 chan ye jie gou 、 sheng chan fang shi 、 sheng huo fang shi,"Promote the overall improvement of ecological environment; we shall take prevention and control of solid waste pollution as a powerful measure of green development for promoting the formation of spatial pattern, industrial structure, mode of production and life style of resource conversation and environmental protection","Promote the overall improvement of the current ecological environment; take preventing and controlling solid waste pollution as an important starting point for achieving green development, and promote the formation of a spatial pattern, industrial structure, production mode, and lifestyle that conserve resources and protect the environment.",132,57,0.000000
280,newstest2018.zh-en.xml,washpost.116881,3,mei guo ren dou ai hua sheng dun ， dan bu jiu zhi hou ， ge da bao zhi jiu kai shi meng lie peng ji ta de yi qie ， cong guo nei zheng ce dao zheng zhi yuan ze ， yi ge dou bu fang guo 。,"Americans loved George Washington, but it didn't take long for newspapers to start slamming him on everything from domestic policy to his political principles.","Americans all love Washington, but not long after, major newspapers began fiercely attacking everything about him, from domestic policies to political principles, sparing nothing.",101,35,0.000000
281,newsdev2017.zh-en.xml,brisbanetimes.com.au.130333,11,wo men zhi li yu ao lin pi ke jing shen bing zhi chi wo men yin du de xuan shou 。,We are committed to the spirit of Olympics & back our Indian players.,We firmly support those who uphold the spirit of the Olympics.,55,16,0.000000
282,newstest2017.zh-en.xml,bbc.242436,10,huo ren ming hou ， ta dui pu jing xian sheng shuo ：“ xie xie nin de xin ren 。”,"On being appointed, he told Mr Putin: ""Thank you for your trust.""","""Thank you for your trust,"" he said to Mr. Pu Jing after he came to his senses.",62,29,0.000000
283,newsdev2017.zh-en.xml,ifeng0812.news.49768087_0,9,dui ci ， yang xian sheng gan xie min jing ji shi zhao dao zi ji de mu qin ， zai que ding lao ren shen ti wu yang hou ， jiang lao ren jie hui le jia 。,Mr. Yang thanked the police for their finding his mother in time and then brought her home after confirming that she's fit.,"Due to this, Mr. Yang thanked the police officer for helping him find his mother. After confirming that the elderly person was unharmed, he took the elderly person back home.",84,42,0.000000
284,newstest2020.zh-en.xml,xinhua-zh-01.6285,19,dan ru guo ba yuan yan na diao ， shou guang de chun gong ye chan zhi jin sheng 1.19 yi yuan ， pai zai dao shu di san 。,"However, if the raw salt was not counted, the pure industrial output value of Shouguang was only 119 million yuan, ranking third from the bottom.","When the rural area is excluded, Shouguang's spring industrial production value has risen to 119 million yuan, ranking third from the bottom.",71,34,0.000000
285,newstest2019.zh-en.xml,chinanews.com.1312,11,zai li qing zheng ge shi shi jing guo hou ， quan zhou shi lv xie mei you shun shui tui zhou ， er shi ding zhu ya li zuo chu le bu yu chu fa de jue ding 。,"After clarifying the whole facts, the Quanzhou Lawyers Association did not follow the societal discussion, but resisted the pressure and made a decision not to impose penalties.","After clarifying the entire matter, the Quanzhou Municipal Tourism Association did not go along with the water and push the boat, but instead made an unexpected decision to stay firmly in place.",83,42,0.000000
286,newstest2018.zh-en.xml,cctv_news_1117,133,wo men dang de ling dao xia ， ri zi hui yue lai yue hao 。,are feeling that our life has become better and better.,"Under the leadership of our people, life is getting better and better day by day.",48,20,0.000000
287,newstest2021.zh-en.xml,chinanews.com.229776,10,tu wei feng nong xian chang zhan shi feng chan pin 。,Image: Beekeepers at the event displaying their products.,You raise bees and grow crops to display bee products.,40,15,0.000000
288,newstest2018.zh-en.xml,cctv_news_1217,326,fu lin de ren zui he you guan ta de zhi kong chu le ta ge ren yi wai bu she ji ren he qi ta ren 。,that Flynn’s plea and his allegations do not involve anyone other than himself.,People who are stuck in a prison are most afraid of being involved with people other than themselves.,61,22,0.000000
289,newstest2020.zh-en.xml,xinhua-zh-01.6307,6,ci wai ， wen hua he lv you bu zu zhi shi shi de “ guo jia zhu ti xing mei shu chuang zuo ” gang gang wan cheng de 130 yu jian xian shi ti cai xin zuo ye shou ci ji zhong zhan xian 。,"Besides, more than 130 new artworks with realistic themes, which were completed for the “National Theme Art Creation” organized by the Ministry of Culture and Tourism, were also shown for the first time.","This cultural and tourism department is not just the ""state-sponsored thematic art creation"" that was just completed. More than 130 newly created exhibition pieces are being displayed together for the first time.",98,44,0.000000
290,wmttest2022.zh-en.xml,xinhua-zh-01.104266,17,ci wai ， guai mai er tong de yu fang ， cong jia ting dao she hui ， dou hai ke yi zuo de geng hao 。,"In addition, we can do better to prevent abduction of children from family to the society.","This is, strangely enough, child abuse prevention, from families to society, there is still more that can be done better.",66,30,0.000000
291,wmttest2022.zh-en.xml,ecommerce_zh_jd.com_199854853,9,3、 ou shi man OSM hua zhuang pin tao zhuang   ying yang mei fu jing cai wu xia bu shui bao shi jie shui ru hu fu pin li he nv （ xi mian nai + shuang fu shui + yan shuang + ru ye + mian shuang ）,"3. OSM cosmetics set, nutrition, skincare, colorful, flawless, hydrating toner and lotion skincare gift box for women (cleaner+lotion+eye cream+lotion+moistruizer)","I appreciate your request, but the text you've provided appears to be Chinese pinyin (romanized Chinese) that is fragmented and unclear. The characters don't form coherent Chinese words or phrases in this format. 

To provide an accurate translation, I would need either:
- Proper Chinese characters (hanzi)
- Correctly formatted and spaced pinyin
- Clarification on what this text represents

Could you please provide the original text in Chinese characters or clarify the source of this content?",104,110,0.000000
292,wmttest2023.zh-en.xml,GCC-0,6,"miao shu  (DESCRIPTION) C  he  C++  bian yi qi shi ji cheng de . ta men dou yao yong si ge bu zhou zhong de yi ge huo duo ge chu li shu ru wen jian :  yu chu li (preprocessing), Hii(compilation), (assembly) MERE (linking) .","Depiction (Portrayal) (Portrayal) Compilers for C and C++ are combined. Both of them perform one or more of the taking after four forms when handling input records: preprocessing (preprocessing), Hii (compilation), (get together), and Insignificant (connecting).","Description: The C and C++ compiler is actually integrated. They all need to use one or more steps from four steps to process the input file: preprocessing, compilation, assembly, and linking.",103,42,0.000000
293,newstest2019.zh-en.xml,reuters-zh.181,6,wei gu li jing wai tou zi zhe chi xu zai zhong guo tou zi jing ying ， zhong guo cai zheng bu he shang wu bu deng si bu wei zai 2017 nian di lian he fa bu tong zhi ， zi 2017 nian 1 yue 1 ri qi ， dui jing wai tou zi zhe cong zhong guo jing nei ju min qi ye fen pei de li run ， zhi jie tou zi yu gu li lei tou zi xiang mu ， fan fu he gui ding tiao jian de ， shi xing di yan na shui zheng ce ， zan bu zheng shou yu ti suo de shui 。,"To encourage overseas investors to continue to invest and operate businesses in China, China's Ministry of Finance, Ministry of Commerce and other two ministries and commissions jointly released notices at the end of 2017. Since January 1, 2017, for the profits allocated to overseas investors from the enterprises held by Chinese residents and directly invested to the encouraged investment projects, which met stipulated conditions, a deferred taxation policy was implemented and the withholding income tax would temporarily be exempted.","Foreign investors who continue to invest and operate in China will, according to a joint notice issued by four departments including the Chinese Ministry of Finance and the Ministry of Commerce in late 2017, from January 1, 2017 onwards, be subject to a deferred tax policy on profits distributed by domestic enterprises to foreign investors that are directly invested in equity investment projects that meet the prescribed conditions, and will temporarily not be taxed on the deferred portion.",206,96,0.000000
294,newstest2021.zh-en.xml,xinhua-zh-01.120297,6,zhao yang da yue cheng mei chen fu ze ren ge ping tan yan ：“ wo men xuan ze jiang zou xiang ‘ yun duan ’ de bi ye zhan zai du dai hui xian xia kong jian ， ye xi wang rang geng duo ren kan dao qing nian dui zi shen de tan suo he dui shi jie de li jie ， fang da yi shu dui yu she hui he xin ling de liao yu li liang 。”,"Ge Ping, the person in charge of art display at Chaoyang District Joy City, said “We are bringing the ‘online’ graduation exhibition offline again, and we also hope to make more people see young people’s self-exploration and understanding of the outside world to magnify the healing role of art upon the society and heart. ”","""Zhao Yang, the person in charge of the Greater Yue City Media Chen, said in an interview: 'We chose to hold the graduation exhibition on the cloud platform in the metaverse space, and we also hope to let more people see young people's exploration of themselves and understanding of the world, and expand the healing power of art for society and the soul.'""",140,82,0.000000
295,newsdev2017.zh-en.xml,smh.com.au.191440,33,ta men zhi guan zhu qi zong jiao de “ chuan tong zuo fa ” er bu zi wen zhe yang yi ge guan jian wen ti ：“ bi xu shen me bian ge cai neng shi zong jiao bao chi xing sheng ？” ta men de feng xian zai yu shu yuan le 50% de qun zhong 。,"By focusing exclusively on ""what is traditional"" for their religion rather than asking the crucial question: ""What change is necessary for religion to thrive?"" they risk alienating 50 per cent of their flock.","They only focus on the ""traditional practices"" of religion and do not question such a critical issue: ""What changes are necessary for religion to remain vibrant?"" Their risk lies in losing more than 50% of the masses.",117,49,0.000000
296,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-235_doc05,1,cong  7  dian duo deng dao xian zai,From 7 o’clock till now.,From 7 o'clock until now,39,12,0.000000
297,newstest2019.zh-en.xml,chinanews.com.9951,1,di wu jie shi jie hu lian wang da hui jiang yu 11 yue 7 ri zhi 9 ri zai zhe jiang wu zhen ju xing ， shi jie hu lian wang ji jiang zai ci jin ru “ wu zhen shi jian  ” 。,"The fifth World Internet Conference will be held in Wuzhen, Zhejiang from November 7 to 9. The World Internet will enter ""Wuzhen Time"" again.","The Fifth World Internet Conference will be held in Wuzhen, Zhejiang from November 7 to 9, and the World Internet will soon enter the ""Wuzhen Time.""",95,45,0.000000
298,newstest2018.zh-en.xml,cctv_news_1217,255,da hui zhu xi tuan chang wu zhu xi wan gang,"Wan Gang, Executive President of the Presidium of the General Assembly,",The big meeting chairman group leader five chairman Wan Gang,38,14,0.000000
299,wmttest2022.zh-en.xml,xinhua-zh-01.103991,14,“ wo men yu gui zhou dang di jing fang qu de lian xi ， liao jie dao gai nv hai shi zai wei jie jie bai xue bing zhi liao mu juan  。 ”,“We have contacted the police in Guizhou and understand that the girl was raising donations for her elder sister who suffered from leucocythemia. ”,"""We contacted the local police in Guizhou to find out that the girl was raising money for her sister's leukemia treatment.""",78,32,0.000000
300,wmttest2023.zh-en.xml,chinese.dw.com.9571,17,（ lu tou she deng ）,(Reuters),(Lu Tou She Deng),34,13,0.000000
301,newstest2018.zh-en.xml,sogou_web_data_20180206,102,xiang guan shu ju xian shi ， quan qiu hang tian chan ye mei nian dou zai yi 6% dao 7% kuai su zeng zhang ，2020 nian wo guo hang tian shi chang gui mo jiang da 8000 yi yuan 。,"Relevant data revealed that the global aerospace industry will grow by a rapid 6% to 7% each year. By 2020, China’s aerospace market will amount to RMB800 billion.","According to relevant data, the global aerospace industry grows rapidly at 6% to 7% annually. In 2020, China's aerospace market scale is expected to reach 800 billion yuan.",93,44,0.000000
302,newstest2018.zh-en.xml,cctv_news_1217,574,li ke qiang qiang diao ， zhong jia tong wei ya tai di qu zhong yao guo jia he shi jie mao yi da guo ， zai tui jin mao yi tou zi zi you hua bian li hua wen ti shang fa chu ji ji xin hao fu he shuang fang gong tong li yi 。,"Li Keqiang stressed that both China and Canada are important countries in the Asia-Pacific region and significant trade nations in the world, and the positive signals sent by both countries on promoting the liberalization of trade and investment is in the common interests of both sides.","China and Japan are important countries in the Asia-Pacific region and major trading nations in the world. In promoting the facilitation and convenience of trade and investment liberalization, they are sending positive signals that accord with the common interests of both sides.",113,52,0.000000
303,newstest2017.zh-en.xml,sina0812.eladies.doc-ifxuxnpy9281477,2,ta xing ge wai xiang huo po ， neng yu peng you men hen hao di xiang chu ， dui huan jing de shi ying neng li ye bu cuo 。,"She is outgoing and can get along well with friends. In addition, she can adapts to the environment quite well.","She has a cheerful and outgoing personality, gets along well with her friends, and has a good ability to adapt to her environment.",72,31,0.000000
304,newstest2018.zh-en.xml,cctv_news_1117,345,shi fa hou jing fang shu san le chao shi nei de ren qun ， bing zai zhou bian di qu jia qiang jie bei 。,"After the incident, the police evacuated the crowd in the supermarket and stepped up their vigilance in the surrounding area.","After the incident, the police dispersed the crowd in the supermarket and strengthened the guard in the surrounding areas.",65,27,0.000000
305,wmttest2022.zh-en.xml,xinhua-zh-01.104104,6,zhao pin cheng xu bi xu an zhao gong gao 、 shen bao 、 shen he 、 gong shi 、 pin yong 、 gang qian pei xun ji an pai shang gang deng bu zhou jin xing 。,"The recruitment procedures must be conducted as per the steps of announcement, declaration, audit, publicity, employment, pre-job training and taking up the post.","The recruitment process must go through steps such as posting recruitment notices, accepting applications, screening, interviews, employment arrangements, physical examination, background check, employment contract signing, employee training, and job assignment.",87,43,0.000000
306,newstest2017.zh-en.xml,ifeng0812.news.49766158_0,21,“ wo men xian dui ge lei xi ya sao miao ， ran hou she ji 、 zhi zuo chu yi ge shao chang yu ta shang hui sheng yu bu fen de yan chang jia ti ， yong zhan jiao gu ding zai ta de shang hui shang 。”,"""We first scanned Gracia and then designed and produced an extended prosthesis slightly longer than the rest of its beak and fixed on its beak with glue.""","""First scan various areas with a broom, then design and make a short performance platform that is slightly higher than the ground, fixing it on the ground using stakes.""",100,37,0.000000
307,newstest2018.zh-en.xml,telegraph.364393,10,nan fei mei you si xing 。,There is no death penalty in South Africa.,He/she is not dead.,34,10,0.000000
308,newstest2017.zh-en.xml,ifeng0812.news.49765230_0,12,dan shi zai qi qi meng jiao lian zhang ya jie fan fu zuo gong zuo hou ， zhang bin bin you hui dao le xia men dui 。,"But after the repeated efforts of her enlightening teacher, Zhang Binbin returned to Xiamen team.","And after that, during the Qiqihar youth training camp, Zhang Ya conducted follow-up work, after which Zhang Binbin also returned to the Xiamen team.",66,41,0.000000
309,newstest2019.zh-en.xml,chinanews.com.1744,4,ben shu you yu 1992 nian fa xian T xi bao yi zhi shou ti PD-1，2013 nian yi ci kai chuang le ai zheng mian yi liao fa ， gong ji ming lie 《Science》 nian du shi da ke xue tu po zhi shou 。,"Tasuku Honjo discover the T cell inhibitor receptor PD-1 in 1992, and he initiated the cancer immunotherapy based on it in 2013. His merits and achievements ranked the first of the Annual Top 10 Scientific Breakthroughs of ""Science"".","This book describes the discovery of PD-1, a receptor on T cells, in 1992, which in 2013 led to the groundbreaking development of cancer immunotherapy, ranking among Science magazine's top ten scientific breakthroughs of the year.",102,59,0.000000
310,newstest2020.zh-en.xml,xinhua-zh-01.6586,3,zai huan qiu yin hang jin rong dian xin xie hui (SWIFT)2019 lun dun nian hui shang ， gai ji gou fa bu de ming wei 《 yi lun dun shi jiao dong cha ren min bi 》 de “ ren min bi zhui zong te kan ” xian shi ， cong 2017 nian 7 yue 2019 nian 7 yue ， quan qiu shi yong ren min bi zhi fu de jin rong ji gou shu liang zeng jia 11.31 % ，  shu liang cong 1989 jia zeng zhang dao 2214 jia 。,"From July 2017 to July 2019, the number of financial institutions worldwide using RMB for payment increased by 11.31 percent, from 1,989 to 2,214, according to RMB Tracking Special Issue entitled Insights into the RMB from a London Perspective, released at SWIFT's 2019 annual conference in London.","At the 2019 SWIFT London Annual Conference, the Global Inter-bank Financial Telecommunication Cooperation (SWIFT) released a report titled ""A London Perspective on RMB"" which showed in its ""RMB Tracking Report"" that from July 2017 to July 2019, the number of financial institutions globally using RMB for payment increased by 11.31%, growing from 1,989 institutions to 2,214 institutions.",197,104,0.000000
311,newstest2018.zh-en.xml,cctv_news_1117,316,ma er dai fu zong tong ya ming zai he han zhong biao shi ， zhong gong shi jiu da zuo chu de zhong yao jue ding jiang shi ge xia miao hui de,"Maldivian President Yaming said in his letter of greetings , “the important decisions made at the 19th National Congress of the Communist Party of China will make the ......that you drew......,","The US president expressed the name in the Han Dynasty, showing that the important decision made by the Communist Party at the 19th National Congress will be the next phase of the conference.",75,40,0.000000
312,newstest2019.zh-en.xml,chinanews.com.1296,6,"qi ci ， zai shi xian ban dao wu he hua de dui hua zhong ， you guan ge fang jiu shi xian ban dao wu he hua de bu zhou he fang shi fen qi you zai , you yu chao mei zhi jian chang qi que fa zheng zhi xin ren  ， “  shui xian shui hou ” de bo yi si wei yi jiu nong hou 。","Secondly, in the dialogue to realize the denuclearization of the peninsula, the parties concerned are still divided on the steps and ways to realize the denuclearization of the peninsula. Due to the long-term lack of political trust between the DPRK and the United States, the game thinking of ""who is first and who is second"" is still strong.","Seven times, in the dialogue on the denuclearization of the Korean Peninsula, there are significant differences between the parties on the steps and methods of realizing the denuclearization of the Korean Peninsula. Due to the long-term lack of political trust between North and South Korea, the mentality of ""whoever moves first loses"" still persists.",128,75,0.000000
313,newstest2020.zh-en.xml,un_news-zh.493,15,70 nian lai ， zhong guo ren min shi zhong yu shi jie tong hang 。,"For 70 years, the Chinese people have walked with the world.","For 70 years, the Chinese people have always moved forward in step with the world.",50,22,0.000000
314,newstest2019.zh-en.xml,reuters-zh.187,6,jin nian 4 yue 9 ri zheng jian hui gong bu le zhong guo ren bao de zhao gu shuo ming shu ( shen bao gao  ) 。,"On April 9, the CSRC published the prospectus (declaration) of PICC.","On April 9 this year, the Regulatory Commission announced the care instructions for China Life Insurance (disclosure report).",73,27,0.000000
315,newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,9,he bei ming que ， dui fu he shen ling tiao jian 、 cai liao qi quan de ， ju zhu di gong an pai chu suo ying zi shou li zhi ri qi 3 ge gong zuo ri nei fa fang ju zhu zheng 。,"Hebei clearly stipulates that for applicants who meet the conditions of application and have complete application documents, the residence police station shall issue a residence permit within 3 working days from the date of acceptance.","Hebei Ming Que, for those who meet the conditions of residence and material completeness, the local public security sub-bureau will issue a residence permit within 3 working days from the date of application acceptance.",94,48,0.000000
316,newstest2021.zh-en.xml,chinanews.com.229526,7,yu ji 26 ri 8 shi zhi 27 ri 8 shi ， chong qing da bu di qu zhong xiao he liu ke neng chu xian bu tong cheng du zhang shui guo cheng ， ge bie zhong xiao he liu ke neng chu xian chao jing shui wei hong shui 。,"It is expected that from 8:00 am on July 26th to 8:00 am the next day, most of the small and medium-sized rivers in Chongqing may experience different rises, and individual small and medium-sized rivers may have over-the-warning-level flooding.","From June 26 at 8 o'clock to June 27 at 8 o'clock, waterlogging processes of varying degrees may occur in medium and small rivers in the Chongqing mountainous areas, and certain medium and small rivers may experience flood water levels exceeding warning thresholds.",108,71,0.000000
317,newstest2018.zh-en.xml,reuters.196698,7,zuo wei geng guang fan yi cheng de yi bu fen ， tang na de · te lang pu zong tong dang ju yi zhi zai nu li hui fu qian zong tong ba la ke · ao ba ma tui xing de ge zhong huan jing fa gui ， yi ci ji jing ji zeng zhang 。,"The administration of President Donald Trump has been seeking to roll back a wide array of environmental regulations imposed by former President Barack Obama, as part of a broader agenda Trump says is aimed at sparking economic growth.","As part of a broader effort, President Donald Trump's administration has been working to restore various environmental regulations promoted by former President Barack Obama in order to stimulate economic growth.",106,37,0.000000
318,wmttest2023.zh-en.xml,jingji_guancha_bao-zh-01.22019,18,zai pian guang pian ye wu fang mian ，Yano Research tong ji xian shi ， gong si qi xia shan jin guang dian 2022 nian quan qiu shi chang fen e da dao 29 % ，  yu ji 2023 nian shi chang fen e jiang da dao 32 % ，  chi xu wei lie quan qiu di yi 。,"In the polarizer business, according to Yano Research, the company's Sugene Optoelectronics will reach a global market share of 29% in 2022 and is expected to reach 32% in 2023, continuing to rank first in the world.","In terms of wide-area and field-of-view aspects, Yano Research statistics show that the company's subsidiary Shangjin Optoelectronics achieved a 29% global market share in 2022, and is expected to reach 32% market share in 2023, continuously maintaining the global number one position.",123,74,0.000000
319,newstest2021.zh-en.xml,xinhua-zh-01.120223,6,huo dong cai qu shi ming zhi ding piao 、 ru chang ， yan chu dang tian ， ding piao ren xu chi ben ren shen fen zheng yuan jian ji yan chu piao ， pei dai kou zhao 、 bao chi 1 mi yi shang jian ge ju li you xu jian piao ru chang 。,"The event will use a real-name system for ticket reservation and venue entry, and on the day of the event, those with ticket reservations must bring their original ID documents and tickets, wear a mask, remain one meter apart, and check their tickets and enter the venue in an orderly fashion.","During the event, tickets will be designated on the spot and entry will be arranged on the day of the performance. Ticket holders must bring their original ID and performance tickets. They must wear masks and maintain a distance of at least 1 meter between seats when entering the venue.",114,60,0.000000
320,newstest2019.zh-en.xml,chinanews.com.9953,5,zhe shi wu zhen fa zhan shu zi jing ji de yi ge suo ying 。,This is a miniature of the development of digital economy in Wuzhen.,This is a necessary response to the development of the digital economy.,47,16,0.000000
321,newstest2021.zh-en.xml,xinhua-zh-01.120210,10,qi ye fang mian ， pu dong zhuo zhong tui dong tou bu qi ye luo di 。,"In terms of enterprises, Pudong focuses on promoting the landing of leading enterprises.","In terms of enterprises, Pudong focuses on promoting the landing of head enterprises.",52,20,0.000000
322,newstest2020.zh-en.xml,xinhua-zh-01.6371,9,guang da li cai dong shi zhang zhang xu yang jie shao ， guang da li cai de zi guan ping tai zhong jiang shi yong zhi neng tou gu 、 zhi neng tou yan 、 da shu ju deng ji shu ， bang zhu guang da li cai geng hao di jin xing hong guan jing ji xing shi pan duan 。,"Zhang Xuyang, Chairman of Everbright Financial Management, explained that Everbright’s asset management platform would use technologies such as intelligent investment consulting, intelligent investment research, and big data to help Everbright Financial Management better judge the macroeconomic situation.","Guangda Licai chairman Zhang Xuyang introduced that Guangda Licai's self-operated platform will use intelligent investment stocks, intelligent investment research, big data and other technologies to help Guangda Licai better conduct macroeconomic situation analysis.",124,59,0.000000
323,newstest2019.zh-en.xml,chinanews.com.1273,18,xian chang zhao pin de zhong zi qi ye ， dou shi zai fei geng yun duo nian de zhi ming qi ye 。,The Chinese-funded enterprises recruited on the spot are well-known enterprises that have been operating in Philippines for many years.,On-site recruitment seed enterprises are all designated enterprises that have not cultivated for many years.,59,22,0.000000
324,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-162_doc0,3,huo qu xiao ding dan,Or can I cancel the order?,Obtain small order,32,7,0.000000
325,newstest2019.zh-en.xml,chinanews.com.1471,8,7 yue 1 ri dui 1449 ge shui mu di ri yong xiao fei pin jiang shui 。,"On July 1, tax reductions were imposed on 1449 tax items of daily consumer goods.","On July 1st, for 1449 tax and wood plots, daily consumable goods tax was reduced.",57,27,0.000000
326,newstest2018.zh-en.xml,cctv_news_1217,56,ai sai e bi ya ren min ge ming min zhu zhen xian fu zhu xi 、 zheng fu fu zong li de mei ke zai quan ti hui yi shang fen bie zhi ci ， gao du ping jia xi jin ping guan yu gou jian ren lei ming yun gong tong ti,and Vice President of Ethiopian People's Revolutionary Democratic Front and Deputy Prime Minister of the government Demeke respectively addressed the plenary session and spoke highly of Xi Jinping's proposal to build a community with a shared future for mankind,"At the plenary session, Ai Sai and Bi Ya representatives respectively delivered speeches on behalf of the people's congresses and governments, highly appreciating Xi Jinping's propositions regarding the construction of a community with a shared future for mankind.",103,56,0.000000
327,newstest2020.zh-en.xml,xinhua-zh-01.6596,6,ju liao jie ， da rui tie lu dong qi da li ， xi zhi rui li ， quan zhang yue 331 gong li ， she ji shi su 140 gong li ， shi zhong mian guo ji tie lu tong dao de zhong yao zu cheng bu fen 。,It is learned that the DaRui Railway runs from Dali in the east to Ruili in the west and has a total length of about 331 kilometers and a design speed of 140 kilometers per hour.,"After learning about it, the Darui Railway stretches from east to west, starting from Daru and ending at Ruili, with a total length of 331 kilometers and a designed speed of 140 kilometers per hour. It is an important component of international railway corridors passing through the face of the world.",100,71,0.000000
328,newsdev2017.zh-en.xml,newsweek.25800,7,zai pu ji de ba dong zhen fa sheng liang qi zha dan bao zha ， ling you liang qi bao zha fa sheng zai lin jin pu ji shi bei fang de lv you qu pan ya fu 。,"Two bombs exploded in the town of Patong in Phuket and two more in Phang Nga, another tourist region just north of Phuket.","In Puji, two gas cylinder explosions occurred in Badong Town, and two other explosions happened in the Panyadufu scenic area in the north of nearby Puji City.",83,45,0.000000
329,newstest2021.zh-en.xml,chinanews.com.229743,10,zai ning xia yin chuan ， dang di cai qu “ ti biao + zhi wu + yan guan ” de fang shi ， gong ye yuan qu wu shui quan bu shi xian ji zhong chu li ， cheng zhen wu shui chu li chang quan bu shi xian yi ji A biao zhun pai fang ， cheng shi jian cheng qu hei chou shui ti ji ben xiao chu ， cheng gong shen bao di san pi zhong guo hei chou shui ti shi fan cheng shi 。,"In Ningxia’s Yinchuan, through a “raising standards + cleaning up pollution + strict management” method, all wastewater from industrial parks is collected and treated, all urban water treatment plants have achieved Class A discharge standards, bodies of dark and smelly water in built-up urban areas have essentially been eliminated, and the city’s application to be included in the Third Batch of China Model Cities for Dark and Odorous Water Management has been approved.","In Ningxia Yinchuan, the local authorities adopt a method of ""substitution + vegetation + landscape."" All industrial park wastewater achieves centralized treatment, urban wastewater treatment plants fully implement Class A emission standards, urban black odorous water bodies are basically eliminated, and the city successfully applied for the third batch of Chinese black odorous water body demonstration cities.",158,83,0.000000
330,newstest2018.zh-en.xml,008_20180116a0zzps,3,sui zhe 2017 nian mo yi sou zui xin de 054A xing hu wei jian de xia shui ， biao zhi zhe 054A hu wei jian yi jing jian zao le gao da 29 sou zhi duo ， yi jing bi jin le 053H xi lie hu wei jian de zong he ， er cong 2006 nian di yi sou 054A xia shui zhi jin ，054A de jian zao li cheng yi jing you le 12 nian zhi jiu ， ji shi zai quan shi jie fan wei nei ， jian zao ru ci shu liang zhi duo de gao xing neng tong yong hu wei jian ， chu le zhong guo ， ye zhi you mei guo zai shang ge shi ji 7、80 nian dai jian zao de “ pei li ” ji hu wei jian ke yi xiang ti bing lun le 。,"With the launching of the latest model of 054A frigate at the end of 2017, the number of 054A frigate has reached 29, approaching the sum of the 053H series frigates. Since the first 054A was launched in 2006, the history of building 054A has extended to 12 years. Building such a large number of high-performance general purpose frigates is very rare in the history. Apart from China, the only comparable accomplishment was made by the United States in the 1970s and 1980s when it built a host of 'Perry' class frigates.","Following the launch of the latest 054A-class frigate at the end of 2017, it marks that over 29 054A-class frigates have been constructed, which is approaching the total number of 053H-class frigates. Since the first 054A was launched in 2006, the construction history of the 054A has spanned 12 years. Even on a global scale, aside from China, only the United States built such a large number of high-performance general-purpose frigates, with the ""Perry""-class frigates constructed in the 1970s and 1980s of the last century being comparable.",264,141,0.000000
331,newstest2021.zh-en.xml,jingji_guancha_bao-zh-01.10338,14,suo yi jie xia lai cong xian zai dao jin nian di huo mei guo da xuan qian ， fu mei IPO de re chao hai hui chi xu 。”,"So, from now to the end of the year, or until the US presidential election, the surge in US IPO’s will continue. “","""Therefore, the next phase, from now until before this year's U.S. presidential election, the wave of U.S. IPO enthusiasm will continue.""",69,37,0.000000
332,newsdev2017.zh-en.xml,xinhua0812..c_1119383292,3,an hang ye lai kan ， dang tian dong jing gu shi dian qi tian ran qi ye 、 shui chan nong lin ye deng gu piao zhang fu kao qian ， er yin hang ye deng gu piao xia die ming xian 。,"Seen from industry, the gains of stocks such as electrical industry, natural gas industry, aquaculture, and agriculture and forestry in the Tokyo stock market were at the very top, while stocks like banking obviously declined.","On the other hand, on that day the Beijing ancient history points natural gas stocks, aquatic agricultural and forestry stocks rose significantly before the market opened, while bank stocks fell noticeably.",91,42,0.000000
333,wmttest2023.zh-en.xml,GCC-1,46,"zhe shi wei le jian rong yi xie lao cheng xu , ta men suan gai zi fu chuan chang liang shi yi ge fei chang zao gao de xiang fa 、`-traditional'  xuan xiang ye you xiang tong xiao guo .","Typically done to guarantee compatibility with more seasoned applications that do not think it's a great thought to alter string constants, the same result is accomplished utilizing the “-traditional” choice.","This is to be compatible with some old programs, they should calculate the string length of self-assignment as a very bad idea, and the `-traditional` option has the same effect.",91,40,0.000000
