Unnamed: 0,Question,A,B,C,D,Answer,Subject,Subcategory
47,乳头瘤病毒会引起疣和癌症，其感染人类的最常见途径是什么？,通过水传播,通过空气传播,通过划伤或破损的皮肤,属于院内感染，在医院内传播,C,virology,health
151,即使是少量的睡眠剥夺似乎也会,增加体重,提高睡眠质量,扰乱第二天的注意力,增加易怒性,B,human_aging,health
140,下列哪一项不是管制药物？,30 毫克安瓿注射用磷酸可待因。,一个吗啡缓释片。,12.5 微克芬太尼贴片。,一瓶 500 毫升的吗啡，10 毫克，5 毫升口服混悬液。,D,clinical_knowledge,health
29,关于房室束，下列哪项陈述是正确的？,由自主神经细胞突构成，是心房和心室之间的唯一电连接通路。,由浦肯野纤维构成，是心房和心室之间的唯一电连接通路,由自主神经细胞突构成，是心房和心室之间的电连接通路之一。,由浦肯野纤维构成，是心房和心室之间的电连接通路之一。,B,anatomy,health
68,一名患有活动性强直性脊柱炎的 46 岁女性来办公室进行随访检查。使用各种常规的非甾体抗炎药无效。柳氮磺胺吡啶治疗也没有改善。最合适的后续治疗是使用一种抑制下列哪种物质的药物？,细胞毒性 T 淋巴细胞抗原 4,表皮生长因子,白细胞介素-1（IL-1）,肿瘤坏死因子α,D,professional_medicine,health
154,基因掺杂(gene doping)这个词是指：,利用药物来改变基因转录。,利用基因操纵技术来提高运动成绩。,通过激活或抑制基因来掩盖运动员服用药物。,使用药物修饰肌肉抑制生长基因。,B,clinical_knowledge,health
27,关于转氨作用，以下哪种说法是正确的？,只有非必需（可有可无）氨基酸发生转氨作用。,转氨作用是氨基酸分解代谢过程中的不可逆性反应。,转氨酶需要来源于维生素 B12 的辅酶。,转氨酶需要来源于维生素 B6 的辅酶。,D,nutrition,health
170,下列哪种陈述是错误的？,磷酸果糖激酶是糖酵解的限速酶。,II 型纤维的磷酸化酶活性高于 I 型纤维。,耐力训练增加肌肉中 TCA 循环酶的数量。,氧在 TCA 循环中被消耗。,D,college_medicine,health
30,下列哪项术语描述的是前臂向身体弯曲的运动？,外展,外翻,屈曲,旋前,C,anatomy,health
204,对于周围神经病变，以下哪项是正确的？,袜子分布证实的感觉缺失,双腿两侧的紧实度增加,强化后的反射非常快,肌无力近端比远端更明显,A,clinical_knowledge,health
262,一名 52 岁的女性来看诊，主诉左乳头有绿色分泌物。没有外伤或发热史，患者目前未使用口服避孕药，也未进行激素替代疗法。她上次怀孕大约是在 20 年前。体检正常，只有乳头有绿色分泌物。此患者的症状最可能的原因是,乳腺癌,纤维囊性疾病,乳腺管扩张症,垂体腺瘤,C,professional_medicine,health
129,一名摔跤手为了迎接十二月的比赛，计划在两个月内减重 30 磅。下列哪种方法不是限制热量摄入的好方法？,在健康果昔店而不是咖啡店学习。,每周六达成热量目标后奖励自己一顿美味的饭菜。,吃高热量零食时用橡皮筋弹自己。,将零食藏在家里看不到的地方。,D,college_medicine,health
93,"桑拿有时称为“桑拿浴”，其特点是短期被动暴露在极端高温下。这种暴露会引起轻度的体温过高（即体内核心温度的升高），从而引发包括神经内分泌、心血管和细胞保护机制在内的温度调节反应，这些机制共同作用以恢复体内平衡并使身体对未来的热应激进行调节……近几十年来，基于来自观察、介入和机制研究的有力数据，桑拿浴已成为一种增加寿命和改善整体健康的手段。特别值得关注的是对库奥皮奥缺血性心脏病危险因素研究 (KIHD) 参与者的研究结果，这是一项正在进行的针对健康结局的基于人群前瞻性队列研究，涉及来自芬兰东部的 2300 多名中年男性，结果发现桑拿与死亡和疾病的减少之间存在紧密联系……KIHD 研究发现，每周蒸桑拿两至三次的男性因心血管相关原因死亡的可能性比不蒸桑拿的男性低 27%。[2] 此外，研究发现他们所获得的益处具有剂量依赖性：每周蒸桑拿约四至七次的男性，获得的益处约为两倍——因心血管相关原因死亡的可能性减少了 50%。[2]此外，频繁蒸桑拿的人员因各种原因过早死亡的可能性减少了 40%。即使考虑到年龄、活动水平和可能影响男性健康的生活方式因素，这些结果依然成立……KIHD 还表明，频繁蒸桑拿能剂量依赖性地降低患痴呆症和阿尔茨海默病的风险。与每周仅用一次桑拿的男性相比，每周蒸桑拿两至三次的男性患痴呆症的风险降低了 66%，患阿尔茨海默病的风险降低了 65%……与蒸桑拿相关的健康益处还扩展到心理健康的其他方面。无论饮食习惯、社会经济地位、体育活动和炎症状态如何，参与 KIHD 研究的每周蒸桑拿四至七次的男性患精神障碍的可能性降低了 77%（通过C反应蛋白测量）……暴露于高温会给身体带来应激，诱发快速而强烈的反应。皮肤和核心体温显著上升，并开始出汗。皮肤首先升温，升至 40°C（104°F），然后核心体温发生变化，缓慢升高从 37°C（98.6°F, 或正常温度）到 38°C（100.4°F），然后迅速升至 39°C（102.2°F）……心输出量（即衡量心脏根据身体需氧量所执行工作的量）增加了 60% 到 70%，而心率（每分钟的心跳次数）增加，心搏出量（泵送的血量）保持不变。[5]在此期间，身体约 50% 到 70% 的血流量从核心重新分配到皮肤以促进出汗。普通人蒸桑拿时失去大约 0.5 公斤的汗水。[11]急性热暴露还会引起整体血浆容量的短暂增加，以减轻核心血容量的减少。血浆容量的增加不仅为出汗提供了储备液源，还像汽车散热器中的水一样，冷却身体以防止核心体温快速升高并促进耐热性……反复蒸桑拿使身体适应热量，并优化身体对未来接触热量的反应，这可能是由于一种称作顺势疗法的生物现象，即暴露于轻度应激后产生的与应激强度不成比例的补偿性防御反应。顺势疗法触发了大量保护机制，这些机制不仅能修复细胞损伤，还能在随后暴露于更具破坏性的应激时提供保护……蒸桑拿的生理反应与中至高强度运动期间的生理反应非常相似。实际上，蒸桑拿已被提出作为因慢性病或身体限制无法从事体育活动的人员的替代方案。[13]

下列哪段可能是本文章节选之后的段落？",关于一种在对热反应中促进细胞内功能的蛋白质的段落。,关于爱斯基摩人心脏病发作增加的段落。,关于芬兰水球队杰出表现回顾的段落。,关于暴露在高温下老鼠研究的段落。,A,college_medicine,health
116,下列哪项与呼吸功的增加无关？,呼吸频率上升。,呼吸作响。,增加使用辅助呼吸肌。,呼吸频率为每分钟 16 次。,D,clinical_knowledge,health
207,以下哪一种推荐用于清洁口腔？,过氧化氢。,水。,柠檬和甘油拭子。,生理盐水。,B,clinical_knowledge,health
157,哪个最能描述巨石阵？,巨石纪念碑,哈拉菲纪念中心,查文仪式纪念碑,美索不达米亚纪念碑,A,prehistory,history
94,"本问题涉及以下信息。
“就像世界上任何其他种族一样，我们是人；我们有灵魂，我们有激情，我们有感觉，我们有希望，我们有欲望。今天全世界都在呼喊：加拿大为加拿大人呐喊，美国为美国人呐喊，英国为英国人呐喊，法国为法国人呐喊，德国为德国人呐喊——你认为我们这些世界上的黑人，让非洲为非裔呐喊是不合理的吗？”
——马库斯·加维，1920 年
这段话最好被理解为",支持限制移民进入美国的论点。,试图团结工人阶级的非裔美国人和白人男女。,黑人民族主义的表达。,为促进非裔美国人在工业上的进步而设计的小册子。,C,high_school_us_history,history
223,世界上最早的文明是在哪里产生的？,中国东部,克里特岛,埃及,美索不达米亚,D,prehistory,history
77,"本问题涉及以下信息。
“德意志帝国政府和苏维埃社会主义共和国联盟政府基于加强德国与苏联之间和平事业的意愿，并从 1926 年 4 月德国与苏联之间达成的中立协议之基础条款出发，达成了以下协议：
第一条 缔约双方有义务拒绝以单独行动或与其他势力合作之形式对另一缔约方实施任何暴力行为、侵略行动及一切互相攻击的行为。
第二条 若任一缔约方成为第三方势力的交战对象，则另一缔约方不得向该第三方提供任何支持。
第三条 缔约双方政府今后应继续保持联系，以便经协商就影响双方共同利益的问题交换信息。
第四条 若缔约双方之间发生争议或冲突，任一缔约方均不得加入任何直接或间接针对另一方的任何势力集团。
第五条 若缔约双方就各种问题发生争议或冲突，双方应仅通过友好交换意见的形式，或在必要时以设立仲裁委员会的形式解决这些争议或冲突。”
《苏德互不侵犯条约》，1939年
正文中描述的协议最类似于",《三国协约》（1907 年）,《赛克斯-皮科协定》（1916 年）,《拉特兰条约》（1929 年）,《慕尼黑协定》（1938 年）,A,high_school_european_history,history
48,"本问题涉及以下信息。
“今天，这个国家一半的人完全无力从成文法上抹去一部不公正的法律，或在成文法上制定一部新的公正的法律。女性们对这种政府形式十分不满，因为这种政府在没有代表的情况下强征赋税，强迫她们服从她们从未同意过的法律，不经同辈陪审团的审判就把她们囚禁起来，把她们吊死，在婚姻中剥夺了她们对自己人身、工资和子女的监护权，并且使这一半人完全听凭另一半人的摆布。这些都直接违反了这个政府的立宪者宣言的精神和文字，每一个宣言都是基于所有人权利平等的不变原则。”
——苏珊·B·安东尼，《我站在你们面前，被起诉》（演讲），1873 年
19 世纪末和 20 世纪初，下列哪项不是为了授权政府管理工业家日益增长的财富和权力而设计的？",《谢尔曼反托拉斯法案》（1890 年）。,《州际贸易法案》（1887年）。,《联邦贸易委员会法案》（1914 年）。,《纽兰兹开垦法案》（1902 年）。,D,high_school_us_history,history
37,"本问题涉及以下信息。
“Al-Zawawi还说，'这位苏丹穆萨告诉我，在一个叫 ZKRY 的小镇上，他有一个铜矿，铜锭就是从那里运到 BYTY 的。穆萨说：“在我的王国里，除了运来的粗铜，没有任何东西需要征税。只对这部分征税，不对其他部分征税。我们把它送到异教徒苏丹的土地上，以黄金重量的三分之二出售，这样我们就可以用 66 又 2/3 度量的黄金卖出 100 度量的铜。他还说，在他的王国里有一些异教徒民族，他并不向他们征收贡金（jizya），而只是雇用他们从金矿中开采黄金。开采黄金的方法是挖掘约一人高的深坑，黄金就镶嵌在坑的两侧，有时则聚集在坑底”。
摘自 N. Levtzion & J.F.P. Hopkins 编辑 《西非历史的
早期阿拉伯语资料库》。剑桥
大学出版社，1981 年。经剑桥出版社允许
重印
乌马里，约 1300-1384 年
下面哪个关于公元 600-1450 这段时期的说法是由文章支持的？",在这一时期，宗教经常通过战争传播。,在这一时期，国际贸易联系仍在发展。,疾病沿着贸易路线传播。,游牧民族在这一时期建立了强大的帝国。,B,high_school_world_history,history
282,与其他早期文明相比，印度河流域文明在哪些方面是无与伦比的？,纪念性建筑的高度和规模,暴力的数量和频率,城市规划的程度,为储存而生产的剩余小麦的数量,C,prehistory,history
242,以下哪一项被描述为“现有原因的缓慢代理”？,自然选择,灾变说,均变论,单系进化,C,prehistory,history
165,"本问题涉及以下信息。
道旁过者问行人，
行人但云 “点行频。
“或从十五北防河，
便至四十西营田。
去时里正与裹头，
归来头白还戍边。
边庭流血成海水，
武皇开边意未已。
君不闻，汉家山东二百州，
千村万落生荆杞。
纵有健妇把锄犁，
禾生陇亩无东西。
况复秦兵耐苦战，
被驱不异犬与鸡。
“长者虽有问，
役夫
敢申恨？ 且如今年冬，
未休关西卒。
县官急索租，
租税 从何出。
信知生男恶，
反是生女好。
生女犹得嫁比邻，
生男埋没随百草。”
杜甫，《兵车行》，约公元 750 年
宋朝与唐朝的不同之处在于",宋朝废除了儒生科举考试,宋朝重视佛教，轻视道教和儒教,宋朝奉行不太向外扩张的对外政策,宋朝人本来就来自中国之外,C,high_school_world_history,history
197,帕伦克的统治者帕帕尔大帝的石棺盖描绘了什么？,国王的死敌，上面有一系列象形文字，代表着世界上所有伟大的城市和文明,死去的国王悬挂在玛雅大地怪物和象征玛雅天堂的奎萨尔鸟之间,阿兹特克国王驾着金制的战车升天,一个古老的外星人通过望远镜观察并驾驶着宇宙飞船,B,prehistory,history
82,"本问题涉及以下信息。
“鉴于，为了提高王国的收入，扩大和保障大不列颠与陛下在美洲的领地（这些领地因和平而愉快地扩大了）之间的航行和贸易，应当制定新的规定和条例，这是权宜之计；鉴于，在陛下在美洲的上述领地中，为支付保卫、保护和保障这些领地的费用而增加收入是正当和必要的；我们作为陛下在大不列颠的下议院最尽职、最忠诚的臣民，聚集在议会中，希望在这次议会会议上作出一些规定，以提高在美洲的上述收入，并已决定给予陛下以下提到的几种税率和关税……”
1764 年《食糖法案》
与节选中表达的观点一致，下列哪项不代表法国和印第安人战争后格伦维尔首相的观点？",他觉得国王需要控制贸易，增加税收。,他认为殖民者应该帮助偿还战争带来的债务。,他认为议会有权对殖民地增税。,他想通过扩大“有益的忽视”来奖励殖民地。,D,high_school_us_history,history
50,"本问题涉及以下信息。
那么，这些外国人又该用什么样的理由原则来换回有毒的药物呢？ 我们无意说外国人心中怀有这样的破坏性意图，但我们可以肯定地断言，由于他们对利益的过度渴求，他们根本不在乎对我们造成的伤害！既然如此，我们不禁要问，上天植入每个人心中的良知究竟变成了什么？ 我们听说，在你们自己的国家，鸦片是被严格禁止的。这有力地证明，你深知这对人类的伤害有多大。既然你们不允许它伤害你们自己的国家，你们就不应该让这种有害的药物转移到其他国家，更不应该转移到内陆国家！在中国向外国出口的产品中，没有任何一件不是以某种形式造福人类的。
中国贸易专员林则徐 1839 年致维多利亚女王的信
下列哪一项最有可能引起文中的抱怨？",英国在中国出售鸦片,英国向中国出口烟草,英国把火药传入中国,英国鼓励中国使用海洛因,A,high_school_world_history,history
246,从粮食采集到完全依赖农业的转变：,在其他地方都发生过，除了南美。,花了几千年时间。,花了几十万年时间。,始终需要仔细的规划。,B,prehistory,history
290,下列哪一项是与已灭绝的大象有关的两面都有凹槽的石刃的名字？,拓乐人,拉皮塔人,多塞特人,克洛维斯人,D,prehistory,history
89,"本问题涉及以下信息。
在这段时间里，印第安人在他们周围鬼鬼祟祟地跑来跑去，有时会远远地躲开，但一旦有人走近他们，他们就会跑开；有一次，他们在工作的地方偷走了工具，准备去吃饭。但大约在 3 月 16 日，一个印第安人大胆地来到他们中间，他用蹩脚的英语对他们说话，他们听得很懂，但却很惊讶。通过和他的交谈，他们终于明白，他不是这个地区的人，而是属于东部地区，那里有一些英国船只来捕鱼，他认识他们，能说出他们的名字，从他们那里他学会了自己的语言。他使他们了解了他所居住的东部地区的许多情况，这对他们是有益的。而且这些事后来对他们大有益处。还有这里的人，他们的名字、人数和力量，他们的处境和离这个地方的距离，以及谁是他们中的首领。他的名字叫萨莫塞特。他还告诉他们，另一个印第安人名叫斯匡托，是这个地方的本地人，曾在英国待过，英语说得比他自己还好。
——威廉·布拉德福德，《普利茅斯种植园史》
清教徒来到美洲并在普利茅斯定居，因为",他们希望摆脱在英国的巨额债务。,他们希望找到黄金，或者建立有利可图的毛皮贸易。,他们是宗教分离主义者，在寻找一个可以自由实践信仰的地方。,他们被命令建立一个前哨站来监视在加拿大的法国人。,C,high_school_us_history,history
101,"本问题涉及以下信息。
下面这段话是约翰·加尔文写的。
既然为了证明救恩完全出于神的怜悯，我们必须重新思考神的拣选，所以，那些拒绝相信这教义的人，是在竭力恶意地抹去人应当引以为荣和大声宣告的教义，也同时在拔除谦卑。保罗清楚地教导，当圣经说神所留的余数，是照着拣选的恩典时，我们才明白神出于他自己的美意，拯救他所喜悦的人，而且这不是他所欠人的债，因神不可能欠人什么。那些故意不给别人机会听到这教义的人，不但得罪神，也是得罪人。因除此教义外，没有任何事物能使我们谦卑，或让我们深深地感受到我们有多亏欠神。并且就如基督所教导的那般，这也是得救确据的唯一根基。基督应许我们父神所交托他看管的每一位必定安全，是要我们在许多的危险、陷阱和威胁我们性命的争战中不至惧怕，并使我们至终得胜。
——约翰·加尔文，《基督教要义》，1559 年
下列哪个与加尔文主义同时兴起的宗教因为支持成人洗礼和和平主义而被摧毁？",胡格诺派,路德教会,长老教会,再洗礼派,D,high_school_european_history,history
102,通过臂对臂的摆动而在树上移动被称为：,两足动物运动。,臂力摆荡。,有四足的运动。,稀树草原生态位。,B,prehistory,history
112,为了获得使用印加帝国财产的特权，国王需要做什么劳动？,奇普,Mit'a,分割继承,卡帕科查,B,prehistory,history
97,"本问题涉及以下信息。
下面这段话摘自弗拉基米尔·列宁的一次演讲。
除非我们有足够的国防工业基础，否则我国的独立是无法维持的。而如果我们的工业在技术上不高度发达，就不可能有这样的工业基础。这就是为什么我们工业的快速发展是必要的和迫切的。我们不能无限期地、在太长的时期内继续把苏维埃制度和社会主义建设建立在两个不同的基础上，即最大规模、最统一的社会主义工业的基础，以及最分散、最落后的农民小商品经济的基础。我们必须逐步地、系统地、坚持不懈地把我国农业放在新的技术基础上，放在大生产的基础上，提高到社会主义工业的水平。如果完成这个任务，就可以保证社会主义在我国的最后胜利；如果背离这个任务而不完成这个任务，就不可避免地要回到资本主义。
——列宁《论国家工业化和联共（布）党内的右倾》，1928 年 11 月 19 日
以下哪一件事最有可能对列宁产生最大的影响，使他渴望让他的新国家实现工业化？",他在瑞士和其他地方的流亡使他看到了苏联是多么需要西方的工业化。,在革命发生之前，俄国有很大比例的人口在工厂工作，他想以此为基础继续发展。,托洛茨基之所以能够领导 1917 年的布尔什维克起义，是因为他控制了铁路和电报站。,第一次世界大战期间俄国的耻辱性失败使他获得了权力，他知道再一次失败将意味着他的灭亡。,D,high_school_european_history,history
175,直立人是：,一个稳定的、长寿的物种,一个不成功的短命物种。,第一个制造和使用石器的原始人。,第一个站“直”并且直立行走的原始人。,A,prehistory,history
194,在社会复杂性出现之前，美索不达米亚的什么制度被分离出来并拥有权力？,军事,国家,庙宇,狩猎协会,C,prehistory,history
190,"本问题涉及以下信息。
“明年 3 月 4 日，[共和党]将接管政府。它宣布南方将被排除在共同领土之外，司法法庭将被分割，必须对奴隶制进行战争，直到它在美国全境停止为止。到那时，宪法的保障将不复存在；各州的平等权利将会丧失。蓄奴州将不再拥有自治或自我保护的权力，联邦政府将成为他们的敌人。
“因此，我们，南卡罗来纳州的人民，通过我们在大会上的代表，庄严宣布，迄今为止在这个州和北美其他州之间存在的联盟已经解散；南卡罗来纳州已经恢复了她在世界各国中的地位，作为一个单独的独立州，拥有充分的权力发动战争、缔结和约、缔结联盟、建立贸易，并采取独立国家有权采取的所有其他行动和事情。”
《南卡罗来纳州分裂原因宣言》，1860 年
下列哪项是南卡罗来纳州脱离联邦的直接后果？",南方民主党人呼吁国会停止对南卡罗来纳州的军事行动。,亚伯拉罕·林肯签署了《解放奴隶宣言》。,其他南方州脱离联邦，组成邦联。,杰斐逊·戴维斯征召邦联士兵参战，保卫萨姆特堡。,C,high_school_us_history,history
220,街头行人调查的适当性和有用性取决于：,初级和次级垃圾的存在。,自然暴露的层，在其中寻找人工制品、生态制品或骨头。,可以在人工制品、生态制品和骨头之间建立的联系。,一个人工制品隐藏处或集合的存在。,B,prehistory,history
161,根据对附近村庄动物牙齿的分析，我们对建造巨石阵的人了解多少？,他们在这里饲养家畜，包括牛、绵羊和山羊。,他们把动物从该地区以外的地方带到遗址。,他们没有驯养的动物，而是猎杀野生动物以获取肉类。,他们捕猎羚羊、瞪羚和熊。,B,prehistory,history
171,哪种工具技术与尼安德特人有关？,奥瑞纳文化,阿舍利文化,莫斯特文化,b 和 c 都是,C,prehistory,history
39,"本问题涉及以下信息。
请阅读下面的引文。
现在我已经毫无疑问地断定，天上有三颗星星绕着木星转，就像金星和水星绕着太阳转一样。根据后来在类似场合的观察，这一点变得比白昼更清楚了。并非只有三颗这样的星星；有四颗流浪星星完成了它们围绕木星的旋转，后面我们将更精确地观察到它们的变化，我们将在这里加以描述。我还用望远镜测量了它们之间的距离……
这就是我最近首次发现的四颗美第奇行星的观测结果，尽管根据这些数据，它们的周期尚未以数字形式重建，但至少可以合理地证明一些值得注意的事实。最重要的是，因为它们有时跟在木星后面，有时在木星前面，它们停留在木星东边或西边的距离很有限，伴随木星逆行和顺行，没有人会怀疑它们完成了围绕木星的公转，同时，它们围绕宇宙中心的公转周期加起来是 12 年
——伽利略·伽利莱，1610 年
伽利略最有可能是在以下哪位波兰思想家的思想的说服下写下了上述说法？",尼古拉·哥白尼,约翰尼斯·开普勒,伽利略·伽利莱,约瑟夫·毕苏斯基,A,high_school_european_history,history
186,最近在南非新星洞穴系统的迪纳莱迪洞穴中发现的纳莱迪人化石表明，这是一种后颅形态的混合体，或者是人类特征的马赛克。这个新物种备受争议的原因之一是：,已经有两个已知的人属物种，而且不太可能同时有两个以上的物种。,古人类学家没有发现它，它是在南非一个人迹罕至的洞穴中发现的。,到目前为止，对这些标本还没有确定的日期。,纳莱迪人化石比已知最早的人类化石早了数百万年。,C,prehistory,history
47,"本问题涉及以下信息。
“如果你分析一下，我相信保守主义的核心和灵魂是自由意志主义。我认为保守主义确实是用词不当，就像自由主义对自由主义者来说是用词不当一样——如果我们回到革命时期，今天所谓的保守主义者就是自由党，而自由党就是托利党。保守主义的基础是渴望更少的政府干预或更少的中央集权或更多的个人自由，这也是对什么是自由意志主义的一个相当普遍的描述。现在，我不能说我同意目前自称为自由意志主义者的团体在政党意义上所说的所有事情，因为我认为，就像在任何政治运动中一样，都有阴影，有些自由意志主义者几乎到了想要根本没有政府或无政府状态的地步。我相信存在合法的政府职能。在一个有秩序的社会中，政府维护自由是合理的需要，否则我们就会有个人的暴政。这个街区最强壮的人将掌管整个社区。我们有政府来确保我们不需要每个人都拿着棍棒来保护自己。但我再次重申，我认为自由意志主义和保守主义走的是同一条路。”
罗纳德·里根，《理性》杂志发表的采访，1975 年
以下哪一组最反对上面摘录中表达的观点？",新保守主义者,里根民主党人,进步的自由主义者,民粹主义者,C,high_school_us_history,history
39,"本问题涉及以下信息。
“由于我们最近在康内斯托加庄园和兰开斯特的行为引起了我国和邻近政府的许多猜测和各种各样的情绪；有些人为它辩护，有些人谴责它；有些人善意地减轻了罪行，有些人则恶意地把它描绘得最可恨、最可恨，我们认为有责任把整个事件在我们面前出现和仍然出现的情况公布于众……
“如果这些还不足以证明贵格会教徒对印第安野蛮人有一种毫无道理的依恋，他们下定决心要帮助他们，对人类的苦难完全无动于衷，那么让我们来考虑一些最近的事实。去年夏天，当我们发现政府不可能给我们提供援助时，一些自告奋勇的人自费出征，决心把敌人赶出国境。当我们靠近那座大岛时，我们才知道，他们的许多战士已经进攻了我们的边疆。于是，我们回来了，和他们一起来到芒菲山，在那里我们损失了一些人，杀死了他们的一些战士，从而避免了我们的边疆在另一次远征中重蹈覆辙。我们很快就把他们在大岛上的粮食给毁了，也毁了他们在伯利恒同好人的贸易。可是不久之后，正是这些被怀疑谋杀了我们在北安普顿县的朋友的印第安人，受到了一些贵格会教徒的影响，受到政府的保护，保护他们免受被谋杀者亲友的怨恨，并在整个冬天里支持他们”
——《帕克斯顿男孩的道歉》（小册子），1764 年（注：“道歉”在这里应该被理解为一种解释，而不是承认内疚或后悔。）
下列发生在殖民时期早期或后期的事件中，哪一个最能被看作是与上文所述事件的连续性的一部分？",安妮·哈钦森被驱逐出马萨诸塞湾殖民地。,培根在弗吉尼亚殖民地的叛乱。,波士顿倾茶事件。,约翰·彼得·曾格的审判。,B,high_school_us_history,history
155,"本问题涉及以下信息。
请阅读下面的节选。
最崇高的、最尊贵的天才的才能，从来没有像现在这样被如此丰富地赋予一个人。拿破仑的天赋是惊人的。人类知识的所有分支在他庞大的头脑中似乎都同样熟悉。散落在大量纪念馆中的他在圣赫勒拿岛的谈话充满了强烈的兴趣。在他被监禁和死亡的漫长痛苦中，他畅所欲言，畅谈了他非凡的职业生涯，以及所有与我们民族福祉密切相关的道德、政治和宗教问题。熟悉这些用如此丰富的感情和充满活力的措辞表达出来的深刻的思想，任何人都会感到精神振奋。
——约翰·S·C·阿伯特，历史学家，《拿破仑在圣赫勒拿岛》，1855 年
拿破仑通过________使法国大革命在他所征服的地区成为一场国际运动",实行以法国法郎为基础的通用货币,野蛮镇压游击抵抗,废除封建主义和农奴制,鼓励使用法语作为世界通用语言,C,high_school_european_history,history
118,"本问题涉及以下信息。
保密 - 阁下的个人信息和指导
奥匈大使昨天向[德国]皇帝[威廉二世]递交了[奥匈帝国]皇帝弗朗西斯·约瑟夫的一封机密私人信件，信中从奥匈帝国的角度描述了目前的局势，并描述了维也纳正在考虑的措施。现将副本转交阁下。……
陛下想说，由于俄国和塞尔维亚的泛斯拉夫鼓动，他并非对威胁奥匈帝国和三国同盟的危险视而不见。……此外，陛下将根据弗朗茨·约瑟夫皇帝的意愿，在布加勒斯特作出努力，影响卡罗尔国王履行其同盟义务，放弃塞尔维亚，并镇压针对奥匈帝国的罗马尼亚叛乱。
最后，就塞尔维亚而言，陛下当然不能干涉奥匈帝国与塞尔维亚之间正在进行的争端，因为这件事不在他的职权范围内。然而，弗朗茨·约瑟夫皇帝可以放心，陛下将忠实地站在奥匈帝国一边，这是他的同盟义务和他的古老友谊所要求的。
希奥博尔德·冯·贝特曼-霍尔韦格（德国总理）给德国驻维也纳大使的电报，1914 年 7 月 6 日
对贝特曼-霍尔韦格电报背景的最好描述是",德国在统一过程中与奥匈帝国的合作,巴尔干问题和三国同盟,德国违反《巴黎条约》重整军备,德国与奥匈帝国和意大利谈判建立三国同盟,B,high_school_european_history,history
188,以下哪项是社会阶层化和不平等的考古证据？,没有异域墓葬品的墓葬也含有骨头，表明他们从事的劳动不那么繁重。,带有异域墓葬品的墓葬也含有骨头，表明他们从事的劳动不那么繁重。,所有的墓葬都包含相同数量的异域物品，但有些比其他的更令人印象深刻。,埋葬的骨头表明，人们是根据性别、身高和个人能力（包括艺术能力）进行隔离的。,B,prehistory,history
64,对粳稻（短粒）和籼稻（长粒）这两个主要品种的遗传研究表明：,每一种水稻之间的亲缘关系都比它们在当地的野生祖先更密切，这表明这些现代水稻品种是最近在东亚发展起来的。,每一种水稻与当地野生祖先的关系都比另一种更为密切，这表明这些现代水稻品种是在东亚和南亚分别驯化的。,每一种水稻都互不相关，这表明这些现代水稻品种是在东亚和西欧分别驯化的。,"每一种水稻都与当地的野生祖先密切相关，这表明驯化一定发生在最近，且不早于 2,000 年前。",B,prehistory,history
131,"本问题涉及以下信息。
“那么，请允许我们诚恳地向各州的立法机关推荐这些条款，请它们立即予以冷静的注意。让我们坦率地审视这些问题，认识到把一个分裂成许多主权和独立共同体的大陆的各种感情和利益结合在一个体系中有多么困难，并坚信绝对有必要联合我们所有的议会和我们所有的力量，来维护和捍卫我们共同的自由……”
《大陆会议日报》，1777 年
根据《邦联条例》，美国最显著的成就是",建立一个强有力的行政办公室来领导国家政府,赋予国会管理商业的权力,赋予国会收税的权力,在西北地区出售土地的规定将使整个国家受益,D,high_school_us_history,history
320,"在纽约哈德逊河谷附近的一个遗址发现的北美驯鹿骨头可以追溯到 10,000 年前，这意味着：",主要的食物来源是驯鹿肉。,那时的气候要冷得多。,驯鹿是从加拿大进口到美国的。,住在这个地方的人胆固醇很高。,B,prehistory,history
114,什么时候从更远的地方获取的原材料增加了？这说明了什么？,在旧石器时代晚期；远距离联系，更依赖与遥远群体的贸易,在旧石器时代中期；从更远的地方获取原材料表明人们的迁移更加频繁,在旧石器时代中期；更广泛的社交网络建立在频繁的贸易活动和远距离联系的基础上,在旧石器时代晚期；人们更广泛地认识到高质量进口材料的重要性,A,prehistory,history
109,"本问题涉及以下信息。
以下是 1889 年巴黎世博会的介绍。
“在博览会期间，特别是在 8 月份，当大会和法国协会召开会议时，在巴黎研究人类自然历史的机会在人类学史上是无与伦比的。在任何时候，法国首都都为人类学家提供了难得的优势。穆斯卡和布洛卡实验室、伯蒂隆在司法宫的人体测量学操作、人类学会的课程、植物园的收藏、医学学会的原始工作设施以及医院都给比较解剖学家和生物学家提供了大量的就业机会。”
奥蒂斯·T·梅森，美国民族学家和馆长，1889 年
哪位科学先驱的工作对巴黎世博会中描述的科学家影响最大？",爱因斯坦,普朗克,诺贝尔,达尔文,D,high_school_european_history,history
