dataset,doc_id,seg_id,chinese,english
newstest2017.zh-en.xml,dailymail.co.uk.170717,23,我们对说出这样的话并将之直播出去感到无比抱歉。,"We sincerely regret that these statements were made, and that they were allowed to go to air."
newstest2018.zh-en.xml,cctv_news_1217,479,接下来关注国际方面的消息。,"Next up, a look at international news."
newsdev2017.zh-en.xml,peopledaily0812.energy.c71661-28631514,11,但近20年来，英国的核电发展有所停滞，现有的15个核电站大多数已达到设计寿命。,"Over the past two decades, however, the UK has seen the stagnation of the development of its nuclear power, and a majority of its existing 15 nuclear power stations have reached their design lifetime."
newstest2017.zh-en.xml,ifeng0812.news.49767990_0,3,日本外务省官员就此表示，在非洲当地召开会议有助于引起非洲和欧洲各国对日本的关注。,Japanese Foreign Ministry officials said the meeting held in Africa will help to attract attentions of African and European countries to Japan.
newstest2018.zh-en.xml,004_3810009,3,衡量美元对六种主要货币的美元指数当天下跌0.10%，在汇市尾市跌至96.479。,"The U.S. Dollar Index, which measures the US$ against six major currencies, ended the day down 0.10%, falling to 96.479 at the closing session."
newstest2017.zh-en.xml,nytimes.69931,15,它们都用一种原料和一种能够浇在原料上的便宜浇头制成。,They were made from an ingredient and a cheap thing that stretches the ingredient out.
newstest2017.zh-en.xml,ifeng0812.news.49767078_0,2,"这两条支流航道采取社会融资方式进行改造建设,收费已获省政府相关部门批准。",The two tributaries will conduct construction via social financing. The charges have been approved by the relevant provincial government departments.
newstest2018.zh-en.xml,thelocal.51916,5,该援助组织仅运营一年，并拒绝评论意大利检察官安布罗吉奥·卡尔托西奥的具体指控主题。,"The aid organisation, which has only been operational for a year, declined to comment on the substance of detailed allegations made against it by Italian prosecutor Ambrogio Cartosio."
newstest2021.zh-en.xml,chinanews.com.229662,8,“现在不是自满的时候”，福奇说，“我们的工作没有完成，必须加紧努力，也必须对未来的不确定性保持警惕。”,"""This is not the time for complacency,"" Fauci said, ""We have not finished our work, so we must step up our efforts and be alert regarding the uncertainty of the future. ”"
wmttest2022.zh-en.xml,social_zh_douban.com_210174796,1,第十七条 国家对注册消防工程师资格实行注册执业管理制度。,Article 17 The registered practice management system is implemented to registered fire engineers in our country.
newsdev2017.zh-en.xml,ifeng0812.news.49766465_0,7,东郊奥莱整体规划40万方，计划入驻240余种国际时尚品牌，目前已经入驻100多家。,"Outlets in the eastern suburbs has an integrated planning area of 400, 000 square meters, planning to permit over 240 international fashion brands to be stationed. At present, over 100 such brands have entered there."
newstest2018.zh-en.xml,cctv_news_1117,260,把南水北调工程打造成清水走廊、绿色走廊，让工程长期造福人民、造福社会。,"build the South-to-North Water Diversion Project into a corridor with clear water and greenness, and promote the project to benefit the people and society for the long run."
newstest2019.zh-en.xml,chinanews.com.1466,3,“抗战老兵们是中国抗战的见证者，是爱国主义真实、生动、鲜明的教材 。 ”,"""The anti-war veterans are the witnesses of China’s War of Resistance, and they are true, vivid and distinct textbooks of patriotism. """
wmttest2023.zh-en.xml,wireless-1-zh_0387548-218,1,有史以来体验最差的一次购物,One of the worst buying experiences I've ever had
newstest2018.zh-en.xml,cctv_news_1117,110,更好把广大干部群众的思想和行动统一到党的十九大精神上来。,The publicity is expected to synchronize the thoughts and actions of carders and the masses with the essence of the 19th CPC National Congress.
newstest2021.zh-en.xml,xinhua-zh-01.120559,9,首次成立公共卫生防疫专委会，对于当前抗击新冠肺炎疫情来说显得尤为重要。,"It founded the special committee of Public Health and Pandemic Control for the first time, which is of critical importance to fight against COVID-19."
newstest2020.zh-en.xml,xinhua-zh-01.6202,4,第一，靠团结出力量。,"First, obtaining strength through unity."
newsdev2017.zh-en.xml,nytimes.69903,18,她说：“使我保持坚强和清醒的部分原因是，我知道就在那里有些孩子正在出柜（公开承认性取向）的过程中。”,"""Part of what has kept me standing and clear-headed is knowing that there are kids out there who are in the process of coming out of the closet,"" she said."
wmttest2023.zh-en.xml,pc-1-zh_0144298-170,10,第三天上午我又打，问货发出去了吗？,I contacted once more on the morning of the third day and enquired as to whether the things had been dispatched?
newstest2019.zh-en.xml,chinanews.com.1558,9,他说，研究人员“进行数次尝试，但出乎意料的是，并未花费太多力气 ” 。,"He said that the researchers ""tried many times, but to their surprise, it didn't take much effort""."
newsdev2017.zh-en.xml,ifeng0812.news.49767667_0,1,同时，现场了解商户对金融服务、业务等方面的意见和建议，努力完善提高服务质量，更好地为群众服务。,"In the meanwhile, the merchants' advice and suggestions on financial services and businesses were learned on the site, in a bid to improve services to better serve the public."
newstest2018.zh-en.xml,cctv_news_1117,212,我就跟着他一起来了，我们可以说,"In this case, I come here together with him."
newsdev2017.zh-en.xml,bbc.242433,3,在斐济夺得其首枚奥运会奖牌后，欢庆场面非同寻常。,Extraordinary scenes of celebration have erupted after Fiji won its first-ever Olympic medal.
wmttest2023.zh-en.xml,automotive-4-zh_0900322-78,2,包装没有任何标识，直接给供货商致电说，回答没标识是正品，如怀疑可用边角料邮寄到强生公司验货，还留下车牌号以及电话号码，承诺会发短信通知把我的信息输入强生官网保修卡，到现在也没收到短信啊？,"Since there is no mark on the package, I called the supplier directly to ask about the matter and was told that the good is authentic despite the lack of a mark, If there is any dispute, I may submit it to Johnson & Johnson for review and include the phone number and license plate information, I swear to tell Johnson & Johnson of my information by text message, Why has a text message not yet been sent to the warranty card on the official website?"
newstest2020.zh-en.xml,xinhua-zh-01.6565,3,中央军民融合办常务副主任金壮龙，中央统战部副部长、全国工商联党组书记、常务副主席徐乐江，国家国防科工局局长张克俭，江西省委副书记、赣州市委书记李炳军等参加了调研。,"Jin Zhuanglong, executive deputy director of the Central Military-Civilian Integration Office, Xu Lejiang, deputy minister of the United Front Work Department of the CPC Central Committee, secretary of the CPC leading party group and executive vice chairman of the All-China Federation of Industry and Commerce, Zhang Kejian, director of the State Administration of Science and Industry for National Defense, Li Bingjun, deputy secretary of the Jiangxi Provincial Party Committee and secretary of the Ganzhou Municipal Party Committee, and other officials attended the survey."
newstest2018.zh-en.xml,sogou_web_data_20180206,223,一艘渔船20日晚在香港附近海域与一艘货船相撞后沉没，经过近一天搜救，仍有7名船员失踪。,"A fishing vessel sank in the waters near Hong Kong on the night of the 20th after colliding with a cargo vessel. After nearly a day of search and rescue, seven crew members are still missing."
wmttest2022.zh-en.xml,chinese.macao.5817,26,此外，他认为澳大的管理团队拥有远见卓识，不仅在学术上为学生提供科研沃土，同时为社会输送了许多拥有责任心的人才。,"In addition, he considered that the management team of University of Macau was prospective, who not only provided soils for scientific research for students but also provided the society with talents with sense of responsibility."
newstest2017.zh-en.xml,foxnews.68215,5,而我们则面向女性。,I do this for women.
newsdev2017.zh-en.xml,ifeng0812.news.49766465_0,6,商业方面，江宁被分成七大商圈，分别是东山、九龙湖、百家湖、大学城、三山、岔路口和河定桥，而这七大商圈均离城邦不远。,"In business, Jiangning is divided into seven business areas, such as Dongshan, Jiulong Lake, Baijia Lake, University Town, Sanshan, Chalukou and Heding Bridge, which are not far away from Country Garden Century City."
newstest2018.zh-en.xml,msnbc.53726,7,在被唐纳德·特朗普总统任命之前，普鲁特是俄克拉何马州总检察长，长期以来反对环境法规的严格化。,"Pruitt, who was Oklahoma's state attorney general prior to his appointment by President Donald Trump, has long served as a reliable opponent of stricter environmental regulations."
newstest2021.zh-en.xml,xinhua-zh-01.120151,3,今天（7月26日），降雨将再次光临京城，最高气温也会降至29℃，提醒公众外出注意携带雨具，注意交通安全。,"(July 26) On July 26, it rained again in Beijing, and the highest temperature dropped to 29℃, so the public should carry the rain gear and pay attention to traffic safety when going out."
newstest2021.zh-en.xml,chinanews.com.229625,19,哈密是中国太阳能资源条件最好的地区之一。,Hami is one of the regions that has the best solar energy resources in China.
newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnai9992792,8,“海南作为国际旅游岛，正在逐步重视吸引国际游客，我们希望提高自身能力来匹配国际旅游岛的地位。”,"""Hainan, as an international tourist island, is gradually paying attention to attract international tourists. We hope to improve their ability to match the status of international tourism island."""
newstest2018.zh-en.xml,004_154275258_759567,1,即将于8月4日上映的电影《三生三世十里桃花》昨日在京举行“八荒四海为你而来”发布会，“白夜夫妇”杨洋、刘亦菲同台现身。,"The movie “Once Upon a Time”, soon to be released on August 4, held a press conference entitled “people from all corners of the world have come to meet you” to launch the movie in Beijing yesterday. On-screen “Bai Ye couple” Yang Yang (Ye) and Liu Yifei (Bai) were present at the conference."
wmttest2022.zh-en.xml,voa-voachinese.14555,23,而这就是我们失败的原因。,And these are reasons for our failure.
newstest2019.zh-en.xml,reuters-zh.1997,3,丸红则表示，贸易战冲击旗下美国谷物部门高鸿 ， 其已暂停在农业方面的金融交易。,"Marubeni said that the trade war struck Gavilon, the subordinate American cereal department, which has suspended financial transactions in agriculture."
newstest2018.zh-en.xml,cctv_news_1217,37,中国将高举和平、发展、合作、共赢的旗帜，始终不渝走和平发展道路，积极推进全球伙伴关系建设。,"China will hold high the banner of peace, development, cooperation, and mutual benefit. It will unswervingly follow the path of peaceful development and actively promote the building of a global partnership,"
newstest2018.zh-en.xml,005_3808782,2,伴随着企业大面积复产，钢价开始趋于回落。,"As enterprises resume production on a large scale, steel prices have begun to fall."
wmttest2023.zh-en.xml,kitchen-2-zh_0586668-117,1,底不平,Irregular bottom
newstest2021.zh-en.xml,chinanews.com.229486,21,此外，许多民众在户外活动时也未遵守佩戴口罩、保持两米安全社交距离等规定，为避免因未佩戴口罩被警察罚款，不少民众仅将口罩戴在下巴上或者挂在手腕上。,"In addition, many people did not comply with the rules to wear masks and maintain a safe social distance of two meters when going outdoors, and many people only wore masks on their chins or hung them on their wrists to avoid being fined by the police for not wearing them."
newsdev2017.zh-en.xml,sina0812.news.doc-ifxuxhas1762286,5,目前，密云区镇村三级共投入8100人进入防汛一线，已转移164个村、2742人到安置点，全区各民俗村不再接待游客。,"Recently, Miyun District has dispatched 8,100 persons to be involved in the front line of flood prevention at district, town and village levels, and has evacuated 2,742 villagers across 164 villages to temporary shelters. The folk customs villages across the district stopped receiving tourists."
wmttest2022.zh-en.xml,xinhua-zh-01.104238,8,在企业实践应实施企业班组化管理模式，根据不同专业的特点，1个师傅可带2～5个徒弟，组成学习小组，确保学生熟练掌握每个轮训岗位所需的技能。,"Enterprise shift management mode shall be implemented during enterprise practice; according to features of different specialties, one master can teach 2 to 5 apprentices, and learning groups can be formed to ensure that students can fluently master skills needed for each post of training in rotation."
wmttest2022.zh-en.xml,ecommerce_zh_suning.com_26206513,20,信誉卖家，仔细检查整机外观，所有接口，无翻新或使用过的痕迹，的确是全新美版机，配置跟页面一样。,"A trusted seller; I’ve checked the appearance of the whole laptop and all the interfaces carefully, and finding no trace of being used; it is indeed a brand new American version laptop, with the configuration the same as that on the page."
newstest2018.zh-en.xml,brisbanetimes.com.au.181614,26,根据电视明星艾迪?麦奎尔 (Eddie McGuire) 至交 2015 年出版的传记所载，尽管科林是前AFL俱乐部的董事会成员，但他一直保持低调。,"Colin has kept a low profile despite being a former AFL club board member and, according to a 2015 biography of Eddie McGuire, the television star's best friend."
newstest2019.zh-en.xml,chinanews.com.1651,4,姆德兰特解释道 ： “ 这样的情况下，谁也不知道阵风什么时候以何种风力刮向赛船。,"Mallédant explained: ""No one knows the time when the gust will blow to the racing boats as well as the scale of wind force."
newstest2018.zh-en.xml,scotsman.104225,5,在其季度通货膨胀报告中，英格兰银行将 2017 年和 2018 年的增长预测分别缩至 1.7% 和 1.6%，并发出警告称家庭收入紧缩将会持续，同时通货膨胀将于秋季暴涨至近 3%。,"In its quarterly inflation report, the Bank cut its forecasts for growth to 1.7% in 2017 and 1.6% in 2018 and cautioned the squeeze on household incomes would continue, with inflation still expected to surge close to 3% in the autumn."
wmttest2023.zh-en.xml,wdr-0,37,同样，在各国内部，社会富裕阶层的吸毒流行率较高。,"Comparable to how it is among countries, medicate utilize is more common among the more rich areas of society."
newstest2018.zh-en.xml,alibaba_web_data_20180124,222,盒马鲜生CEO侯毅10日在第二届新零售峰会上透露了2018年的“新打法”。,Hema Supermarket CEO Hou Yi revealed the company’s new approach for 2018 at the 2nd New Retail Summit on the 10th.
newstest2020.zh-en.xml,xinhua-zh-01.6415,3,经国家有关部门批准，由原天津市民俗博物馆（天后宫）馆长蔡长奎从1991年至1994年绘制而成。,"With the approval of the relevant departments of China, it was painted by Cai Changkui, the former curator of the Tianjin Folklore Museum (Temple of the Queen of Heaven) from 1991 to 1994."
newstest2018.zh-en.xml,003_8425642,22,我们党反腐败不是看人下菜的“势利店”，不是争权夺利的“纸牌屋”，也不是有头无尾的“烂尾楼”。,"The anti-corruption campaign of the CPC isn’t a “Snobbish Shop” that treating different people with different attitudes, or a “House of Cards” characterized by fighting for power and benefit, or an “unfinished building” having a beginning but no end."
newstest2019.zh-en.xml,reuters-zh.181,4,且境外投资者用于直接投资的利润以现金形式支付的，相关款项从利润分配企业的账户直接转入被投资企业或股权转让方账户，在直接投资前不得在境内外其他账户周转；境外投资者用于直接投资的利润以实物、有价证券等非现金形式支付的，相关资产所有权直接从利润分配企业转入被投资企业或股权转让方，在直接投资前不得由其他企业、个人代为持有或临时持有。,"For the profits used by the overseas investors for direct investment and paid in cash, the relevant payment would be directly transferred from the account of the profit allocation enterprise to the account of the invested enterprise or equity transferor. A turnover in otfher domestic and foreign accounts should not be made before direct investment; for the profits used by the overseas investors for direct investment and paid in non-cash form of physical objects and negotiable securities, the ownership of relevant assets would be directly transferred from the profit distribution enterprise to the invested enterprise or equity transferor. It should not be held on behalf or temporarily by other enterprises or individuals before direct investment."
newsdev2017.zh-en.xml,telegraph.294748,9,她和我的任务是在克罗地亚北部的达尔马提亚海岸和岛屿进行为期一周的“豪华”游轮和自行车巡游，组织方为Freedom Treks。,"Her mission and mine is a week-long ""luxury"" boat and bike tour of Croatia's north Dalmatian coast and islands, organised by Freedom Treks."
newstest2017.zh-en.xml,independent.142390,16,这对我来说是一种激励。,It was an incentive.
wmttest2022.zh-en.xml,ecommerce_zh_taobao.com_55736665,4,A2系列相关宝贝如下：,A2 series products are as below:
newstest2017.zh-en.xml,dailymail.co.uk.170677,16,多达300张选票存在疑点，可能是选民假冒他人投票的。,"Up to 300 votes were dubious or the result of personation, where a person votes while posing as someone else."
newstest2019.zh-en.xml,chinanews.com.1638,14,实施乡村振兴战略，促进农业供给侧改革，是吕梁作为连片特困地区的扶贫手段。,"As the contiguous poor areas, Luliang implemented the strategy of rural vitalization, and promoted the supply-side reform in agriculture to help alleviate poverty."
newstest2018.zh-en.xml,alibaba_web_data_20180124,20,唇膏、眼影、香水等部分化妆品进口关税由10％降至5％；,"The import tariffs of lipstick, eye shadow, perfume and some other cosmetics fell from 10% to 5%."
wmttest2023.zh-en.xml,home_improvement-3-zh_0836623-60,1,没有想象的那么好,Not what was anticipated
newstest2021.zh-en.xml,xinhua-zh-01.120463,2,新华社合肥7月26日电 题：舍小家为大家 — — 安徽合肥蒋口河联圩群众转移直击,"Hefei, July 26th, 2020 (Xinhua) Title: Sacrifice Individual Interests for the Greater Good: the Direct Impact on People to be Relocated in Jiangkou River, Hefei City, Anhui Province"
newstest2018.zh-en.xml,sogou_web_data_20180206,203,2016年在7.31亿中国网民当中有95%都能通过智能手机上网，其中超过4.7亿能够通过移动设备在线支付。,"In 2016, 95% of the 731 million Chinese netizens were able to access the Internet via smart phones, more than 470 million of which could pay online through mobile devices."
newstest2018.zh-en.xml,latimes.231840,14,我想到了周六，我们就会有更多时间，真的很棒。”,"I think once we get to Saturday and we'll have more time, it will really be great."""
wmttest2022.zh-en.xml,ecommerce_zh_suning.com_34839070,12,客服也非常好。,The customer service is nice.
newstest2020.zh-en.xml,chinanews.com.102616,8,70年来，中国没有主动挑起过任何一场战争和冲突，没有侵占过别国一寸土地。,"Over the past 70 years, China has never provoked any war or conflict, nor invaded any other country."
newstest2020.zh-en.xml,chinanews.com.102797,3,由于被告人家庭贫困，检察机关启用替代性劳动补偿生态修复费用，实现了法律效果和社会效果的有机统一。,"In consideration of the fact that the defendant’s family was poor, the procuratorate used substitute labor to replace the ecological repair expense, thereby realizing an organic unity between legal and social effect."
wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_137114671,9,中国古董拍卖精华:瓷器英文版【正版书籍 闪电发货】,"Highlights of Auctioned Chinese Antiques: Porcelain English Edition [Authentic book, fast shipping]"
newstest2019.zh-en.xml,chinanews.com.9930,12,在这样的时代背景下，黄浦江畔的此次盛会，体现了中国对自由贸易的捍卫，让世界看到开放市场、共享未来的中国自信和中国担当。,"Under such era background, this grand gathering along the Huangpu River demonstrates China's guard to free trade and shows the world China's confidence and responsibility to open its markets and share its future."
newstest2018.zh-en.xml,msnbc.53731,18,警方称当时情况非常可怕。,Police described the scene as very gruesome.
newstest2019.zh-en.xml,chinanews.com.1528,5,昨日，遂宁市河东新区管委会官方微博发布情况通报称，经查，遂州外国语小学校教师罗XX体罚学生情况属实。,"Suining Hedong New Area Administration Committee's official micro-blog made an announcement yesterday saying that it was true upon investigation that Luo XX, a teacher from Suizhou Foreign Language Elementary School, administered physical punishment on a student."
wmttest2023.zh-en.xml,chinese.dw.com.9579,50,地震引发了浪高高度达15到30米的巨大海啸。,The earthquake triggered massive tsunamis with wave heights ranging from 15 to 30 meters.
newstest2018.zh-en.xml,cctv_news_1217,455,一方面通过文明提示倡导节约，另一方面也在进行技术创新。,"On the one hand, through civilized prompts to promote conservation, on the other hand, they also carry out technological innovation."
newstest2020.zh-en.xml,xinhua-zh-01.6207,8,伊朗总统哈桑·鲁哈尼24日告诉媒体记者，伊朗愿意讨论伊核协议“小幅改动、补充或修正 ” ， 前提是美国解除制裁。,"Iranian President Hassan Rouhani told media reporters on the 24th that Iran is willing to discuss “small changes, additions or modifications” to the Iran nuclear agreement, provided that the United States lifts the sanctions."
newstest2017.zh-en.xml,upi.103575,5,我在整个夏季认真思考了该如何改进这支球队，使其具备更上一层楼的实力。,I have thought long and hard over the course of the summer about how I might improve this team to give it the depth it needs and bring it to a higher level.
newsdev2017.zh-en.xml,nytimes.69757,3,乌克兰予以否认，美国和欧盟则表示俄罗斯没有提供任何证据。,"Ukraine denies them, and both the United States and the European Union say Russia has provided no evidence."
newstest2018.zh-en.xml,cctv_news_1217,158,下面请看联播快讯。,Xinwen Lianbo news bulletins are next.
newstest2017.zh-en.xml,upi.103652,12,最新的自转速度数据集表明质量较大的恒星的自转速度慢于质量较小的恒星。,The latest catalog of spin rates suggests more massive stars spin more slowly than less massive stars.
newstest2017.zh-en.xml,bbc.242436,20,尚无从得知。,No-one knows yet.
wmttest2023.zh-en.xml,chinese.dw.com.9579,30,这一天美国阿拉斯加发生北美洲历史上最大的地震，矩震级达到9.2。,"On this day, the largest earthquake in North American history occurred in Alaska, United States, with a magnitude of 9.2."
wmttest2022.zh-en.xml,xinhua-zh-01.104255,1,不要把人吓倒在起跑线-新华网,Don’t intimidate people at the starting line – Xinhuanet
wmttest2023.zh-en.xml,sports-5-zh_0041815-69,2,胸围99，身高184，体重84公斤，购买前咨询了客服被告知应该买xxl的，然后看了评论果断入手L的，收货后发现大小正好，差点就被坑了。,"With a bust size of 99, a height of 184, and a weight of 84 kg, I was advised to get a XXL by customer care before making my purchase, however after reading customer evaluations, I chose to purchase an L, after receiving the item, I discovered that the size was perfect, and I was almost tricked."
newsdev2017.zh-en.xml,nytimes.69759,23,不过，由于现在没有更多资金，周四有官员表示该研究会中途而止。,"But without more funding now, officials said Thursday, the research would halt in its tracks."
wmttest2023.zh-en.xml,wdr-0,5,在许多国家，这一疾病己使医疗服务机构穷于应付，几近崩溃，各国政府实施的限制措施已在全球经济中造成了严重紊乱。,"The affliction has disabled wellbeing frameworks in a few countries to the point of collapse, and government confinements have seriously disturbed the world economy."
newstest2020.zh-en.xml,xinhua-zh-01.6415,6,为了保护、抢救妈祖事迹壁画，天津市南开区古文化街管委会和天后宫启动了对天后宫大殿及殿内壁画修复工程。,"In order to protect and restore the mural of Mazu's stories, the Ancient Culture Street Management Committee in Nankai District of Tianjin and Temple of the Queen of Heaven started the restoration of the main hall and murals in the temple."
newstest2018.zh-en.xml,cctv_news_1217,209,第二，加快发展战略对接合作。,"Second, the development for strategic docking and cooperation must be accelerated."
newstest2018.zh-en.xml,cctv_news_1117,233,促进生态环境整体改善；要把防治固体废物污染作为实现绿色发展的有力抓手，促进形成节约资源和保护环境的空间格局、产业结构、生产方式、生活方式,"Promote the overall improvement of ecological environment; we shall take prevention and control of solid waste pollution as a powerful measure of green development for promoting the formation of spatial pattern, industrial structure, mode of production and life style of resource conversation and environmental protection"
newstest2018.zh-en.xml,washpost.116881,3,美国人都爱华盛顿，但不久之后，各大报纸就开始猛烈抨击他的一切，从国内政策到政治原则，一个都不放过。,"Americans loved George Washington, but it didn't take long for newspapers to start slamming him on everything from domestic policy to his political principles."
newsdev2017.zh-en.xml,brisbanetimes.com.au.130333,11,我们致力于奥林匹克精神并支持我们印度的选手。,We are committed to the spirit of Olympics & back our Indian players.
newstest2017.zh-en.xml,bbc.242436,10,获任命后，他对普京先生说：“谢谢您的信任。”,"On being appointed, he told Mr Putin: ""Thank you for your trust."""
newsdev2017.zh-en.xml,ifeng0812.news.49768087_0,9,对此，杨先生感谢民警及时找到自己的母亲，在确定老人身体无恙后，将老人接回了家。,Mr. Yang thanked the police for their finding his mother in time and then brought her home after confirming that she's fit.
newstest2020.zh-en.xml,xinhua-zh-01.6285,19,但如果把原盐拿掉，寿光的纯工业产值仅剩1.19亿元，排在倒数第三。,"However, if the raw salt was not counted, the pure industrial output value of Shouguang was only 119 million yuan, ranking third from the bottom."
newstest2019.zh-en.xml,chinanews.com.1312,11,在厘清整个事实经过后，泉州市律协没有顺水推舟，而是顶住压力做出了不予处罚的决定。,"After clarifying the whole facts, the Quanzhou Lawyers Association did not follow the societal discussion, but resisted the pressure and made a decision not to impose penalties."
newstest2018.zh-en.xml,cctv_news_1117,133,我们党的领导下，日子会越来越好。,are feeling that our life has become better and better.
newstest2021.zh-en.xml,chinanews.com.229776,10,图为蜂农现场展示蜂产品。,Image: Beekeepers at the event displaying their products.
newstest2018.zh-en.xml,cctv_news_1217,326,弗林的认罪和有关他的指控除了他个人以外不涉及任何其他人。,that Flynn’s plea and his allegations do not involve anyone other than himself.
newstest2020.zh-en.xml,xinhua-zh-01.6307,6,此外，文化和旅游部组织实施的“国家主题性美术创作”刚刚完成的130余件现实题材新作也首次集中展现。,"Besides, more than 130 new artworks with realistic themes, which were completed for the “National Theme Art Creation” organized by the Ministry of Culture and Tourism, were also shown for the first time."
wmttest2022.zh-en.xml,xinhua-zh-01.104266,17,此外，拐卖儿童的预防，从家庭到社会，都还可以做得更好。,"In addition, we can do better to prevent abduction of children from family to the society."
wmttest2022.zh-en.xml,ecommerce_zh_jd.com_199854853,9,3、欧诗漫OSM化妆品套装 营养美肤晶彩无暇补水保湿洁水乳护肤品礼盒女（洗面奶+爽肤水+眼霜+乳液+面霜）,"3. OSM cosmetics set, nutrition, skincare, colorful, flawless, hydrating toner and lotion skincare gift box for women (cleaner+lotion+eye cream+lotion+moistruizer)"
wmttest2023.zh-en.xml,GCC-0,6,"描述 (DESCRIPTION) C 和 C++ 编译器是集成的.他们都要用四个步骤中的一个或多个处理输入文件: 预处理(preprocessing), Hii(compilation), (assembly) MERE (linking) .","Depiction (Portrayal) (Portrayal) Compilers for C and C++ are combined. Both of them perform one or more of the taking after four forms when handling input records: preprocessing (preprocessing), Hii (compilation), (get together), and Insignificant (connecting)."
newstest2019.zh-en.xml,reuters-zh.181,6,为鼓励境外投资者持续在中国投资经营，中国财政部和商务部等四部委在2017年底联合发布通知，自2017年1月1日起，对境外投资者从中国境内居民企业分配的利润，直接投资于鼓励类投资项目，凡符合规定条件的，实行递延纳税政策，暂不征收预提所得税。,"To encourage overseas investors to continue to invest and operate businesses in China, China's Ministry of Finance, Ministry of Commerce and other two ministries and commissions jointly released notices at the end of 2017. Since January 1, 2017, for the profits allocated to overseas investors from the enterprises held by Chinese residents and directly invested to the encouraged investment projects, which met stipulated conditions, a deferred taxation policy was implemented and the withholding income tax would temporarily be exempted."
newstest2021.zh-en.xml,xinhua-zh-01.120297,6,朝阳大悦城美陈负责人葛平坦言：“我们选择将走向‘云端’的毕业展再度带回线下空间，也希望让更多人看到青年对自身的探索和对世界的理解，放大艺术对于社会和心灵的疗愈力量。”,"Ge Ping, the person in charge of art display at Chaoyang District Joy City, said “We are bringing the ‘online’ graduation exhibition offline again, and we also hope to make more people see young people’s self-exploration and understanding of the outside world to magnify the healing role of art upon the society and heart. ”"
newsdev2017.zh-en.xml,smh.com.au.191440,33,他们只关注其宗教的“传统做法”而不自问这样一个关键问题：“必需什么变革才能使宗教保持兴盛？”他们的风险在于疏远了50%的群众。,"By focusing exclusively on ""what is traditional"" for their religion rather than asking the crucial question: ""What change is necessary for religion to thrive?"" they risk alienating 50 per cent of their flock."
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-235_doc05,1,从 7 点多等到现在,From 7 o’clock till now.
newstest2019.zh-en.xml,chinanews.com.9951,1,第五届世界互联网大会将于11月7日至9日在浙江乌镇举行，世界互联网即将再次进入“乌镇时间 ” 。,"The fifth World Internet Conference will be held in Wuzhen, Zhejiang from November 7 to 9. The World Internet will enter ""Wuzhen Time"" again."
newstest2018.zh-en.xml,cctv_news_1217,255,大会主席团常务主席万钢,"Wan Gang, Executive President of the Presidium of the General Assembly,"
wmttest2022.zh-en.xml,xinhua-zh-01.103991,14,“我们与贵州当地警方取得联系，了解到该女孩是在为姐姐白血病治疗募捐 。 ”,“We have contacted the police in Guizhou and understand that the girl was raising donations for her elder sister who suffered from leucocythemia. ”
wmttest2023.zh-en.xml,chinese.dw.com.9571,17,（路透社等）,(Reuters)
newstest2018.zh-en.xml,sogou_web_data_20180206,102,相关数据显示，全球航天产业每年都在以6%到7%快速增长，2020年我国航天市场规模将达8000亿元。,"Relevant data revealed that the global aerospace industry will grow by a rapid 6% to 7% each year. By 2020, China’s aerospace market will amount to RMB800 billion."
newstest2018.zh-en.xml,cctv_news_1217,574,李克强强调，中加同为亚太地区重要国家和世界贸易大国，在推进贸易投资自由化便利化问题上发出积极信号符合双方共同利益。,"Li Keqiang stressed that both China and Canada are important countries in the Asia-Pacific region and significant trade nations in the world, and the positive signals sent by both countries on promoting the liberalization of trade and investment is in the common interests of both sides."
newstest2017.zh-en.xml,sina0812.eladies.doc-ifxuxnpy9281477,2,她性格外向活泼，能与朋友们很好地相处，对环境的适应能力也不错。,"She is outgoing and can get along well with friends. In addition, she can adapts to the environment quite well."
newstest2018.zh-en.xml,cctv_news_1117,345,事发后警方疏散了超市内的人群，并在周边地区加强戒备。,"After the incident, the police evacuated the crowd in the supermarket and stepped up their vigilance in the surrounding area."
wmttest2022.zh-en.xml,xinhua-zh-01.104104,6,招聘程序必须按照公告、申报、审核、公示、聘用、岗前培训及安排上岗等步骤进行。,"The recruitment procedures must be conducted as per the steps of announcement, declaration, audit, publicity, employment, pre-job training and taking up the post."
newstest2017.zh-en.xml,ifeng0812.news.49766158_0,21,“我们先对格雷西亚扫描，然后设计、制作出一个稍长于它上喙剩余部分的延长假体，用粘胶固定在它的上喙上。”,"""We first scanned Gracia and then designed and produced an extended prosthesis slightly longer than the rest of its beak and fixed on its beak with glue."""
newstest2018.zh-en.xml,telegraph.364393,10,南非没有死刑。,There is no death penalty in South Africa.
newstest2017.zh-en.xml,ifeng0812.news.49765230_0,12,但是在其启蒙教练张亚杰反复做工作后，张彬彬又回到了厦门队。,"But after the repeated efforts of her enlightening teacher, Zhang Binbin returned to Xiamen team."
