dataset,doc_id,seg_id,chinese,english,chinese_ZH-PY
newstest2021.zh-en.xml,xinhua-zh-01.120151,3,今天（7月26日），降雨将再次光临京城，最高气温也会降至29℃，提醒公众外出注意携带雨具，注意交通安全。,"(July 26) On July 26, it rained again in Beijing, and the highest temperature dropped to 29℃, so the public should carry the rain gear and pay attention to traffic safety when going out.",jin tian （7 yue 26 ri ）， jiang yu jiang zai ci guang lin jing cheng ， zui gao qi wen ye hui jiang zhi 29℃， ti xing gong zhong wai chu zhu yi xie dai yu ju ， zhu yi jiao tong an quan 。
newstest2021.zh-en.xml,chinanews.com.229625,19,哈密是中国太阳能资源条件最好的地区之一。,Hami is one of the regions that has the best solar energy resources in China.,ha mi shi zhong guo tai yang neng zi yuan tiao jian zui hao de di qu zhi yi 。
newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnai9992792,8,“海南作为国际旅游岛，正在逐步重视吸引国际游客，我们希望提高自身能力来匹配国际旅游岛的地位。”,"""Hainan, as an international tourist island, is gradually paying attention to attract international tourists. We hope to improve their ability to match the status of international tourism island.""",“ hai nan zuo wei guo ji lv you dao ， zheng zai zhu bu zhong shi xi yin guo ji you ke ， wo men xi wang ti gao zi shen neng li lai pi pei guo ji lv you dao de di wei 。”
newstest2018.zh-en.xml,004_154275258_759567,1,即将于8月4日上映的电影《三生三世十里桃花》昨日在京举行“八荒四海为你而来”发布会，“白夜夫妇”杨洋、刘亦菲同台现身。,"The movie “Once Upon a Time”, soon to be released on August 4, held a press conference entitled “people from all corners of the world have come to meet you” to launch the movie in Beijing yesterday. On-screen “Bai Ye couple” Yang Yang (Ye) and Liu Yifei (Bai) were present at the conference.",ji jiang yu 8 yue 4 ri shang ying de dian ying 《 san sheng san shi shi li tao hua 》 zuo ri zai jing ju xing “ ba huang si hai wei ni er lai ” fa bu hui ，“ bai ye fu fu ” yang yang 、 liu yi fei tong tai xian shen 。
wmttest2022.zh-en.xml,voa-voachinese.14555,23,而这就是我们失败的原因。,And these are reasons for our failure.,er zhe jiu shi wo men shi bai de yuan yin 。
newstest2019.zh-en.xml,reuters-zh.1997,3,丸红则表示，贸易战冲击旗下美国谷物部门高鸿 ， 其已暂停在农业方面的金融交易。,"Marubeni said that the trade war struck Gavilon, the subordinate American cereal department, which has suspended financial transactions in agriculture.",wan hong ze biao shi ， mao yi zhan chong ji qi xia mei guo gu wu bu men gao hong  ，  qi yi zan ting zai nong ye fang mian de jin rong jiao yi 。
newstest2018.zh-en.xml,cctv_news_1217,37,中国将高举和平、发展、合作、共赢的旗帜，始终不渝走和平发展道路，积极推进全球伙伴关系建设。,"China will hold high the banner of peace, development, cooperation, and mutual benefit. It will unswervingly follow the path of peaceful development and actively promote the building of a global partnership,",zhong guo jiang gao ju he ping 、 fa zhan 、 he zuo 、 gong ying de qi zhi ， shi zhong bu yu zou he ping fa zhan dao lu ， ji ji tui jin quan qiu huo ban guan xi jian she 。
newstest2018.zh-en.xml,005_3808782,2,伴随着企业大面积复产，钢价开始趋于回落。,"As enterprises resume production on a large scale, steel prices have begun to fall.",ban sui zhe qi ye da mian ji fu chan ， gang jia kai shi qu yu hui luo 。
wmttest2023.zh-en.xml,kitchen-2-zh_0586668-117,1,底不平,Irregular bottom,di bu ping
newstest2021.zh-en.xml,chinanews.com.229486,21,此外，许多民众在户外活动时也未遵守佩戴口罩、保持两米安全社交距离等规定，为避免因未佩戴口罩被警察罚款，不少民众仅将口罩戴在下巴上或者挂在手腕上。,"In addition, many people did not comply with the rules to wear masks and maintain a safe social distance of two meters when going outdoors, and many people only wore masks on their chins or hung them on their wrists to avoid being fined by the police for not wearing them.",ci wai ， xu duo min zhong zai hu wai huo dong shi ye wei zun shou pei dai kou zhao 、 bao chi liang mi an quan she jiao ju li deng gui ding ， wei bi mian yin wei pei dai kou zhao bei jing cha fa kuan ， bu shao min zhong jin jiang kou zhao dai zai xia ba shang huo zhe gua zai shou wan shang 。
newsdev2017.zh-en.xml,sina0812.news.doc-ifxuxhas1762286,5,目前，密云区镇村三级共投入8100人进入防汛一线，已转移164个村、2742人到安置点，全区各民俗村不再接待游客。,"Recently, Miyun District has dispatched 8,100 persons to be involved in the front line of flood prevention at district, town and village levels, and has evacuated 2,742 villagers across 164 villages to temporary shelters. The folk customs villages across the district stopped receiving tourists.",mu qian ， mi yun qu zhen cun san ji gong tou ru 8100 ren jin ru fang xun yi xian ， yi zhuan yi 164 ge cun 、2742 ren dao an zhi dian ， quan qu ge min su cun bu zai jie dai you ke 。
wmttest2022.zh-en.xml,xinhua-zh-01.104238,8,在企业实践应实施企业班组化管理模式，根据不同专业的特点，1个师傅可带2～5个徒弟，组成学习小组，确保学生熟练掌握每个轮训岗位所需的技能。,"Enterprise shift management mode shall be implemented during enterprise practice; according to features of different specialties, one master can teach 2 to 5 apprentices, and learning groups can be formed to ensure that students can fluently master skills needed for each post of training in rotation.",zai qi ye shi jian ying shi shi qi ye ban zu hua guan li mo shi ， gen ju bu tong zhuan ye de te dian ，1 ge shi fu ke dai 2～5 ge tu di ， zu cheng xue xi xiao zu ， que bao xue sheng shu lian zhang wo mei ge lun xun gang wei suo xu de ji neng 。
wmttest2022.zh-en.xml,ecommerce_zh_suning.com_26206513,20,信誉卖家，仔细检查整机外观，所有接口，无翻新或使用过的痕迹，的确是全新美版机，配置跟页面一样。,"A trusted seller; I’ve checked the appearance of the whole laptop and all the interfaces carefully, and finding no trace of being used; it is indeed a brand new American version laptop, with the configuration the same as that on the page.",xin yu mai jia ， zi xi jian cha zheng ji wai guan ， suo you jie kou ， wu fan xin huo shi yong guo de hen ji ， di que shi quan xin mei ban ji ， pei zhi gen ye mian yi yang 。
newstest2018.zh-en.xml,brisbanetimes.com.au.181614,26,根据电视明星艾迪?麦奎尔 (Eddie McGuire) 至交 2015 年出版的传记所载，尽管科林是前AFL俱乐部的董事会成员，但他一直保持低调。,"Colin has kept a low profile despite being a former AFL club board member and, according to a 2015 biography of Eddie McGuire, the television star's best friend.",gen ju dian shi ming xing ai di ? mai kui er  (Eddie McGuire)  zhi jiao  2015  nian chu ban de zhuan ji suo zai ， jin guan ke lin shi qian AFL ju le bu de dong shi hui cheng yuan ， dan ta yi zhi bao chi di diao 。
newstest2019.zh-en.xml,chinanews.com.1651,4,姆德兰特解释道 ： “ 这样的情况下，谁也不知道阵风什么时候以何种风力刮向赛船。,"Mallédant explained: ""No one knows the time when the gust will blow to the racing boats as well as the scale of wind force.",mu de lan te jie shi dao  ： “  zhe yang de qing kuang xia ， shui ye bu zhi dao zhen feng shen me shi hou yi he zhong feng li gua xiang sai chuan 。
newstest2018.zh-en.xml,scotsman.104225,5,在其季度通货膨胀报告中，英格兰银行将 2017 年和 2018 年的增长预测分别缩至 1.7% 和 1.6%，并发出警告称家庭收入紧缩将会持续，同时通货膨胀将于秋季暴涨至近 3%。,"In its quarterly inflation report, the Bank cut its forecasts for growth to 1.7% in 2017 and 1.6% in 2018 and cautioned the squeeze on household incomes would continue, with inflation still expected to surge close to 3% in the autumn.",zai qi ji du tong huo peng zhang bao gao zhong ， ying ge lan yin hang jiang  2017  nian he  2018  nian de zeng zhang yu ce fen bie suo zhi  1.7%  he  1.6%， bing fa chu jing gao cheng jia ting shou ru jin suo jiang hui chi xu ， tong shi tong huo peng zhang jiang yu qiu ji bao zhang zhi jin  3%。
wmttest2023.zh-en.xml,wdr-0,37,同样，在各国内部，社会富裕阶层的吸毒流行率较高。,"Comparable to how it is among countries, medicate utilize is more common among the more rich areas of society.",tong yang ， zai ge guo nei bu ， she hui fu yu jie ceng de xi du liu xing lv jiao gao 。
newstest2018.zh-en.xml,alibaba_web_data_20180124,222,盒马鲜生CEO侯毅10日在第二届新零售峰会上透露了2018年的“新打法”。,Hema Supermarket CEO Hou Yi revealed the company’s new approach for 2018 at the 2nd New Retail Summit on the 10th.,he ma xian sheng CEO hou yi 10 ri zai di er jie xin ling shou feng hui shang tou lu le 2018 nian de “ xin da fa ”。
newstest2020.zh-en.xml,xinhua-zh-01.6415,3,经国家有关部门批准，由原天津市民俗博物馆（天后宫）馆长蔡长奎从1991年至1994年绘制而成。,"With the approval of the relevant departments of China, it was painted by Cai Changkui, the former curator of the Tianjin Folklore Museum (Temple of the Queen of Heaven) from 1991 to 1994.",jing guo jia you guan bu men pi zhun ， you yuan tian jin shi min su bo wu guan （ tian hou gong ） guan zhang cai zhang kui cong 1991 nian zhi 1994 nian hui zhi er cheng 。
newstest2018.zh-en.xml,003_8425642,22,我们党反腐败不是看人下菜的“势利店”，不是争权夺利的“纸牌屋”，也不是有头无尾的“烂尾楼”。,"The anti-corruption campaign of the CPC isn’t a “Snobbish Shop” that treating different people with different attitudes, or a “House of Cards” characterized by fighting for power and benefit, or an “unfinished building” having a beginning but no end.",wo men dang fan fu bai bu shi kan ren xia cai de “ shi li dian ”， bu shi zheng quan duo li de “ zhi pai wu ”， ye bu shi you tou wu wei de “ lan wei lou ”。
newstest2019.zh-en.xml,reuters-zh.181,4,且境外投资者用于直接投资的利润以现金形式支付的，相关款项从利润分配企业的账户直接转入被投资企业或股权转让方账户，在直接投资前不得在境内外其他账户周转；境外投资者用于直接投资的利润以实物、有价证券等非现金形式支付的，相关资产所有权直接从利润分配企业转入被投资企业或股权转让方，在直接投资前不得由其他企业、个人代为持有或临时持有。,"For the profits used by the overseas investors for direct investment and paid in cash, the relevant payment would be directly transferred from the account of the profit allocation enterprise to the account of the invested enterprise or equity transferor. A turnover in otfher domestic and foreign accounts should not be made before direct investment; for the profits used by the overseas investors for direct investment and paid in non-cash form of physical objects and negotiable securities, the ownership of relevant assets would be directly transferred from the profit distribution enterprise to the invested enterprise or equity transferor. It should not be held on behalf or temporarily by other enterprises or individuals before direct investment.",qie jing wai tou zi zhe yong yu zhi jie tou zi de li run yi xian jin xing shi zhi fu de ， xiang guan kuan xiang cong li run fen pei qi ye de zhang hu zhi jie zhuan ru bei tou zi qi ye huo gu quan zhuan rang fang zhang hu ， zai zhi jie tou zi qian bu de zai jing nei wai qi ta zhang hu zhou zhuan ； jing wai tou zi zhe yong yu zhi jie tou zi de li run yi shi wu 、 you jia zheng quan deng fei xian jin xing shi zhi fu de ， xiang guan zi chan suo you quan zhi jie cong li run fen pei qi ye zhuan ru bei tou zi qi ye huo gu quan zhuan rang fang ， zai zhi jie tou zi qian bu de you qi ta qi ye 、 ge ren dai wei chi you huo lin shi chi you 。
newsdev2017.zh-en.xml,telegraph.294748,9,她和我的任务是在克罗地亚北部的达尔马提亚海岸和岛屿进行为期一周的“豪华”游轮和自行车巡游，组织方为Freedom Treks。,"Her mission and mine is a week-long ""luxury"" boat and bike tour of Croatia's north Dalmatian coast and islands, organised by Freedom Treks.",ta he wo de ren wu shi zai ke luo di ya bei bu de da er ma ti ya hai an he dao yu jin xing wei qi yi zhou de “ hao hua ” you lun he zi xing che xun you ， zu zhi fang wei Freedom Treks。
newstest2017.zh-en.xml,independent.142390,16,这对我来说是一种激励。,It was an incentive.,zhe dui wo lai shuo shi yi zhong ji li 。
wmttest2022.zh-en.xml,ecommerce_zh_taobao.com_55736665,4,A2系列相关宝贝如下：,A2 series products are as below:,A2 xi lie xiang guan bao bei ru xia ：
newstest2017.zh-en.xml,dailymail.co.uk.170677,16,多达300张选票存在疑点，可能是选民假冒他人投票的。,"Up to 300 votes were dubious or the result of personation, where a person votes while posing as someone else.",duo da 300 zhang xuan piao cun zai yi dian ， ke neng shi xuan min jia mao ta ren tou piao de 。
newstest2019.zh-en.xml,chinanews.com.1638,14,实施乡村振兴战略，促进农业供给侧改革，是吕梁作为连片特困地区的扶贫手段。,"As the contiguous poor areas, Luliang implemented the strategy of rural vitalization, and promoted the supply-side reform in agriculture to help alleviate poverty.",shi shi xiang cun zhen xing zhan lve ， cu jin nong ye gong ji ce gai ge ， shi lv liang zuo wei lian pian te kun di qu de fu pin shou duan 。
newstest2018.zh-en.xml,alibaba_web_data_20180124,20,唇膏、眼影、香水等部分化妆品进口关税由10％降至5％；,"The import tariffs of lipstick, eye shadow, perfume and some other cosmetics fell from 10% to 5%.",chun gao 、 yan ying 、 xiang shui deng bu fen hua zhuang pin jin kou guan shui you 10％ jiang zhi 5％；
wmttest2023.zh-en.xml,home_improvement-3-zh_0836623-60,1,没有想象的那么好,Not what was anticipated,mei you xiang xiang de na me hao
newstest2021.zh-en.xml,xinhua-zh-01.120463,2,新华社合肥7月26日电 题：舍小家为大家 — — 安徽合肥蒋口河联圩群众转移直击,"Hefei, July 26th, 2020 (Xinhua) Title: Sacrifice Individual Interests for the Greater Good: the Direct Impact on People to be Relocated in Jiangkou River, Hefei City, Anhui Province",xin hua she he fei 7 yue 26 ri dian   ti ： she xiao jia wei da jia  — —  an hui he fei jiang kou he lian wei qun zhong zhuan yi zhi ji
newstest2018.zh-en.xml,sogou_web_data_20180206,203,2016年在7.31亿中国网民当中有95%都能通过智能手机上网，其中超过4.7亿能够通过移动设备在线支付。,"In 2016, 95% of the 731 million Chinese netizens were able to access the Internet via smart phones, more than 470 million of which could pay online through mobile devices.",2016 nian zai 7.31 yi zhong guo wang min dang zhong you 95% dou neng tong guo zhi neng shou ji shang wang ， qi zhong chao guo 4.7 yi neng gou tong guo yi dong she bei zai xian zhi fu 。
newstest2018.zh-en.xml,latimes.231840,14,我想到了周六，我们就会有更多时间，真的很棒。”,"I think once we get to Saturday and we'll have more time, it will really be great.""",wo xiang dao le zhou liu ， wo men jiu hui you geng duo shi jian ， zhen de hen bang 。”
wmttest2022.zh-en.xml,ecommerce_zh_suning.com_34839070,12,客服也非常好。,The customer service is nice.,ke fu ye fei chang hao 。
newstest2020.zh-en.xml,chinanews.com.102616,8,70年来，中国没有主动挑起过任何一场战争和冲突，没有侵占过别国一寸土地。,"Over the past 70 years, China has never provoked any war or conflict, nor invaded any other country.",70 nian lai ， zhong guo mei you zhu dong tiao qi guo ren he yi chang zhan zheng he chong tu ， mei you qin zhan guo bie guo yi cun tu di 。
newstest2020.zh-en.xml,chinanews.com.102797,3,由于被告人家庭贫困，检察机关启用替代性劳动补偿生态修复费用，实现了法律效果和社会效果的有机统一。,"In consideration of the fact that the defendant’s family was poor, the procuratorate used substitute labor to replace the ecological repair expense, thereby realizing an organic unity between legal and social effect.",you yu bei gao ren jia ting pin kun ， jian cha ji guan qi yong ti dai xing lao dong bu chang sheng tai xiu fu fei yong ， shi xian le fa lv xiao guo he she hui xiao guo de you ji tong yi 。
wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_137114671,9,中国古董拍卖精华:瓷器英文版【正版书籍 闪电发货】,"Highlights of Auctioned Chinese Antiques: Porcelain English Edition [Authentic book, fast shipping]",zhong guo gu dong pai mai jing hua : ci qi ying wen ban 【 zheng ban shu ji   shan dian fa huo 】
newstest2019.zh-en.xml,chinanews.com.9930,12,在这样的时代背景下，黄浦江畔的此次盛会，体现了中国对自由贸易的捍卫，让世界看到开放市场、共享未来的中国自信和中国担当。,"Under such era background, this grand gathering along the Huangpu River demonstrates China's guard to free trade and shows the world China's confidence and responsibility to open its markets and share its future.",zai zhe yang de shi dai bei jing xia ， huang pu jiang pan de ci ci sheng hui ， ti xian le zhong guo dui zi you mao yi de han wei ， rang shi jie kan dao kai fang shi chang 、 gong xiang wei lai de zhong guo zi xin he zhong guo dan dang 。
newstest2018.zh-en.xml,msnbc.53731,18,警方称当时情况非常可怕。,Police described the scene as very gruesome.,jing fang cheng dang shi qing kuang fei chang ke pa 。
newstest2019.zh-en.xml,chinanews.com.1528,5,昨日，遂宁市河东新区管委会官方微博发布情况通报称，经查，遂州外国语小学校教师罗XX体罚学生情况属实。,"Suining Hedong New Area Administration Committee's official micro-blog made an announcement yesterday saying that it was true upon investigation that Luo XX, a teacher from Suizhou Foreign Language Elementary School, administered physical punishment on a student.",zuo ri ， sui ning shi he dong xin qu guan wei hui guan fang wei bo fa bu qing kuang tong bao cheng ， jing cha ， sui zhou wai guo yu xiao xue xiao jiao shi luo XX ti fa xue sheng qing kuang shu shi 。
wmttest2023.zh-en.xml,chinese.dw.com.9579,50,地震引发了浪高高度达15到30米的巨大海啸。,The earthquake triggered massive tsunamis with wave heights ranging from 15 to 30 meters.,di zhen yin fa le lang gao gao du da 15 dao 30 mi de ju da hai xiao 。
newstest2018.zh-en.xml,cctv_news_1217,455,一方面通过文明提示倡导节约，另一方面也在进行技术创新。,"On the one hand, through civilized prompts to promote conservation, on the other hand, they also carry out technological innovation.",yi fang mian tong guo wen ming ti shi chang dao jie yue ， ling yi fang mian ye zai jin xing ji shu chuang xin 。
newstest2020.zh-en.xml,xinhua-zh-01.6207,8,伊朗总统哈桑·鲁哈尼24日告诉媒体记者，伊朗愿意讨论伊核协议“小幅改动、补充或修正 ” ， 前提是美国解除制裁。,"Iranian President Hassan Rouhani told media reporters on the 24th that Iran is willing to discuss “small changes, additions or modifications” to the Iran nuclear agreement, provided that the United States lifts the sanctions.",yi lang zong tong ha sang · lu ha ni 24 ri gao su mei ti ji zhe ， yi lang yuan yi tao lun yi he xie yi “ xiao fu gai dong 、 bu chong huo xiu zheng  ” ，  qian ti shi mei guo jie chu zhi cai 。
newstest2017.zh-en.xml,upi.103575,5,我在整个夏季认真思考了该如何改进这支球队，使其具备更上一层楼的实力。,I have thought long and hard over the course of the summer about how I might improve this team to give it the depth it needs and bring it to a higher level.,wo zai zheng ge xia ji ren zhen si kao le gai ru he gai jin zhe zhi qiu dui ， shi qi ju bei geng shang yi ceng lou de shi li 。
newsdev2017.zh-en.xml,nytimes.69757,3,乌克兰予以否认，美国和欧盟则表示俄罗斯没有提供任何证据。,"Ukraine denies them, and both the United States and the European Union say Russia has provided no evidence.",wu ke lan yu yi fou ren ， mei guo he ou meng ze biao shi e luo si mei you ti gong ren he zheng ju 。
newstest2018.zh-en.xml,cctv_news_1217,158,下面请看联播快讯。,Xinwen Lianbo news bulletins are next.,xia mian qing kan lian bo kuai xun 。
newstest2017.zh-en.xml,upi.103652,12,最新的自转速度数据集表明质量较大的恒星的自转速度慢于质量较小的恒星。,The latest catalog of spin rates suggests more massive stars spin more slowly than less massive stars.,zui xin de zi zhuan su du shu ju ji biao ming zhi liang jiao da de heng xing de zi zhuan su du man yu zhi liang jiao xiao de heng xing 。
newstest2017.zh-en.xml,bbc.242436,20,尚无从得知。,No-one knows yet.,shang wu cong de zhi 。
wmttest2023.zh-en.xml,chinese.dw.com.9579,30,这一天美国阿拉斯加发生北美洲历史上最大的地震，矩震级达到9.2。,"On this day, the largest earthquake in North American history occurred in Alaska, United States, with a magnitude of 9.2.",zhe yi tian mei guo a la si jia fa sheng bei mei zhou li shi shang zui da de di zhen ， ju zhen ji da dao 9.2。
wmttest2022.zh-en.xml,xinhua-zh-01.104255,1,不要把人吓倒在起跑线-新华网,Don’t intimidate people at the starting line – Xinhuanet,bu yao ba ren xia dao zai qi pao xian - xin hua wang
wmttest2023.zh-en.xml,sports-5-zh_0041815-69,2,胸围99，身高184，体重84公斤，购买前咨询了客服被告知应该买xxl的，然后看了评论果断入手L的，收货后发现大小正好，差点就被坑了。,"With a bust size of 99, a height of 184, and a weight of 84 kg, I was advised to get a XXL by customer care before making my purchase, however after reading customer evaluations, I chose to purchase an L, after receiving the item, I discovered that the size was perfect, and I was almost tricked.",xiong wei 99， shen gao 184， ti zhong 84 gong jin ， gou mai qian zi xun le ke fu bei gao zhi ying gai mai xxl de ， ran hou kan le ping lun guo duan ru shou L de ， shou huo hou fa xian da xiao zheng hao ， cha dian jiu bei keng le 。
newsdev2017.zh-en.xml,nytimes.69759,23,不过，由于现在没有更多资金，周四有官员表示该研究会中途而止。,"But without more funding now, officials said Thursday, the research would halt in its tracks.",bu guo ， you yu xian zai mei you geng duo zi jin ， zhou si you guan yuan biao shi gai yan jiu hui zhong tu er zhi 。
wmttest2023.zh-en.xml,wdr-0,5,在许多国家，这一疾病己使医疗服务机构穷于应付，几近崩溃，各国政府实施的限制措施已在全球经济中造成了严重紊乱。,"The affliction has disabled wellbeing frameworks in a few countries to the point of collapse, and government confinements have seriously disturbed the world economy.",zai xu duo guo jia ， zhe yi ji bing ji shi yi liao fu wu ji gou qiong yu ying fu ， ji jin beng kui ， ge guo zheng fu shi shi de xian zhi cuo shi yi zai quan qiu jing ji zhong zao cheng le yan zhong wen luan 。
newstest2020.zh-en.xml,xinhua-zh-01.6415,6,为了保护、抢救妈祖事迹壁画，天津市南开区古文化街管委会和天后宫启动了对天后宫大殿及殿内壁画修复工程。,"In order to protect and restore the mural of Mazu's stories, the Ancient Culture Street Management Committee in Nankai District of Tianjin and Temple of the Queen of Heaven started the restoration of the main hall and murals in the temple.",wei le bao hu 、 qiang jiu ma zu shi ji bi hua ， tian jin shi nan kai qu gu wen hua jie guan wei hui he tian hou gong qi dong le dui tian hou gong da dian ji dian nei bi hua xiu fu gong cheng 。
newstest2018.zh-en.xml,cctv_news_1217,209,第二，加快发展战略对接合作。,"Second, the development for strategic docking and cooperation must be accelerated.",di er ， jia kuai fa zhan zhan lve dui jie he zuo 。
newstest2018.zh-en.xml,cctv_news_1117,233,促进生态环境整体改善；要把防治固体废物污染作为实现绿色发展的有力抓手，促进形成节约资源和保护环境的空间格局、产业结构、生产方式、生活方式,"Promote the overall improvement of ecological environment; we shall take prevention and control of solid waste pollution as a powerful measure of green development for promoting the formation of spatial pattern, industrial structure, mode of production and life style of resource conversation and environmental protection",cu jin sheng tai huan jing zheng ti gai shan ； yao ba fang zhi gu ti fei wu wu ran zuo wei shi xian lv se fa zhan de you li zhua shou ， cu jin xing cheng jie yue zi yuan he bao hu huan jing de kong jian ge ju 、 chan ye jie gou 、 sheng chan fang shi 、 sheng huo fang shi
newstest2018.zh-en.xml,washpost.116881,3,美国人都爱华盛顿，但不久之后，各大报纸就开始猛烈抨击他的一切，从国内政策到政治原则，一个都不放过。,"Americans loved George Washington, but it didn't take long for newspapers to start slamming him on everything from domestic policy to his political principles.",mei guo ren dou ai hua sheng dun ， dan bu jiu zhi hou ， ge da bao zhi jiu kai shi meng lie peng ji ta de yi qie ， cong guo nei zheng ce dao zheng zhi yuan ze ， yi ge dou bu fang guo 。
newsdev2017.zh-en.xml,brisbanetimes.com.au.130333,11,我们致力于奥林匹克精神并支持我们印度的选手。,We are committed to the spirit of Olympics & back our Indian players.,wo men zhi li yu ao lin pi ke jing shen bing zhi chi wo men yin du de xuan shou 。
newstest2017.zh-en.xml,bbc.242436,10,获任命后，他对普京先生说：“谢谢您的信任。”,"On being appointed, he told Mr Putin: ""Thank you for your trust.""",huo ren ming hou ， ta dui pu jing xian sheng shuo ：“ xie xie nin de xin ren 。”
newsdev2017.zh-en.xml,ifeng0812.news.49768087_0,9,对此，杨先生感谢民警及时找到自己的母亲，在确定老人身体无恙后，将老人接回了家。,Mr. Yang thanked the police for their finding his mother in time and then brought her home after confirming that she's fit.,dui ci ， yang xian sheng gan xie min jing ji shi zhao dao zi ji de mu qin ， zai que ding lao ren shen ti wu yang hou ， jiang lao ren jie hui le jia 。
newstest2020.zh-en.xml,xinhua-zh-01.6285,19,但如果把原盐拿掉，寿光的纯工业产值仅剩1.19亿元，排在倒数第三。,"However, if the raw salt was not counted, the pure industrial output value of Shouguang was only 119 million yuan, ranking third from the bottom.",dan ru guo ba yuan yan na diao ， shou guang de chun gong ye chan zhi jin sheng 1.19 yi yuan ， pai zai dao shu di san 。
newstest2019.zh-en.xml,chinanews.com.1312,11,在厘清整个事实经过后，泉州市律协没有顺水推舟，而是顶住压力做出了不予处罚的决定。,"After clarifying the whole facts, the Quanzhou Lawyers Association did not follow the societal discussion, but resisted the pressure and made a decision not to impose penalties.",zai li qing zheng ge shi shi jing guo hou ， quan zhou shi lv xie mei you shun shui tui zhou ， er shi ding zhu ya li zuo chu le bu yu chu fa de jue ding 。
newstest2018.zh-en.xml,cctv_news_1117,133,我们党的领导下，日子会越来越好。,are feeling that our life has become better and better.,wo men dang de ling dao xia ， ri zi hui yue lai yue hao 。
newstest2021.zh-en.xml,chinanews.com.229776,10,图为蜂农现场展示蜂产品。,Image: Beekeepers at the event displaying their products.,tu wei feng nong xian chang zhan shi feng chan pin 。
newstest2018.zh-en.xml,cctv_news_1217,326,弗林的认罪和有关他的指控除了他个人以外不涉及任何其他人。,that Flynn’s plea and his allegations do not involve anyone other than himself.,fu lin de ren zui he you guan ta de zhi kong chu le ta ge ren yi wai bu she ji ren he qi ta ren 。
newstest2020.zh-en.xml,xinhua-zh-01.6307,6,此外，文化和旅游部组织实施的“国家主题性美术创作”刚刚完成的130余件现实题材新作也首次集中展现。,"Besides, more than 130 new artworks with realistic themes, which were completed for the “National Theme Art Creation” organized by the Ministry of Culture and Tourism, were also shown for the first time.",ci wai ， wen hua he lv you bu zu zhi shi shi de “ guo jia zhu ti xing mei shu chuang zuo ” gang gang wan cheng de 130 yu jian xian shi ti cai xin zuo ye shou ci ji zhong zhan xian 。
wmttest2022.zh-en.xml,xinhua-zh-01.104266,17,此外，拐卖儿童的预防，从家庭到社会，都还可以做得更好。,"In addition, we can do better to prevent abduction of children from family to the society.",ci wai ， guai mai er tong de yu fang ， cong jia ting dao she hui ， dou hai ke yi zuo de geng hao 。
wmttest2022.zh-en.xml,ecommerce_zh_jd.com_199854853,9,3、欧诗漫OSM化妆品套装 营养美肤晶彩无暇补水保湿洁水乳护肤品礼盒女（洗面奶+爽肤水+眼霜+乳液+面霜）,"3. OSM cosmetics set, nutrition, skincare, colorful, flawless, hydrating toner and lotion skincare gift box for women (cleaner+lotion+eye cream+lotion+moistruizer)",3、 ou shi man OSM hua zhuang pin tao zhuang   ying yang mei fu jing cai wu xia bu shui bao shi jie shui ru hu fu pin li he nv （ xi mian nai + shuang fu shui + yan shuang + ru ye + mian shuang ）
wmttest2023.zh-en.xml,GCC-0,6,"描述 (DESCRIPTION) C 和 C++ 编译器是集成的.他们都要用四个步骤中的一个或多个处理输入文件: 预处理(preprocessing), Hii(compilation), (assembly) MERE (linking) .","Depiction (Portrayal) (Portrayal) Compilers for C and C++ are combined. Both of them perform one or more of the taking after four forms when handling input records: preprocessing (preprocessing), Hii (compilation), (get together), and Insignificant (connecting).","miao shu  (DESCRIPTION) C  he  C++  bian yi qi shi ji cheng de . ta men dou yao yong si ge bu zhou zhong de yi ge huo duo ge chu li shu ru wen jian :  yu chu li (preprocessing), Hii(compilation), (assembly) MERE (linking) ."
newstest2019.zh-en.xml,reuters-zh.181,6,为鼓励境外投资者持续在中国投资经营，中国财政部和商务部等四部委在2017年底联合发布通知，自2017年1月1日起，对境外投资者从中国境内居民企业分配的利润，直接投资于鼓励类投资项目，凡符合规定条件的，实行递延纳税政策，暂不征收预提所得税。,"To encourage overseas investors to continue to invest and operate businesses in China, China's Ministry of Finance, Ministry of Commerce and other two ministries and commissions jointly released notices at the end of 2017. Since January 1, 2017, for the profits allocated to overseas investors from the enterprises held by Chinese residents and directly invested to the encouraged investment projects, which met stipulated conditions, a deferred taxation policy was implemented and the withholding income tax would temporarily be exempted.",wei gu li jing wai tou zi zhe chi xu zai zhong guo tou zi jing ying ， zhong guo cai zheng bu he shang wu bu deng si bu wei zai 2017 nian di lian he fa bu tong zhi ， zi 2017 nian 1 yue 1 ri qi ， dui jing wai tou zi zhe cong zhong guo jing nei ju min qi ye fen pei de li run ， zhi jie tou zi yu gu li lei tou zi xiang mu ， fan fu he gui ding tiao jian de ， shi xing di yan na shui zheng ce ， zan bu zheng shou yu ti suo de shui 。
