dataset,doc_id,seg_id,chinese_ZH-PY
newstest2021.zh-en.xml,chinanews.com.229486,21,ci wai ， xu duo min zhong zai hu wai huo dong shi ye wei zun shou pei dai kou zhao 、 bao chi liang mi an quan she jiao ju li deng gui ding ， wei bi mian yin wei pei dai kou zhao bei jing cha fa kuan ， bu shao min zhong jin jiang kou zhao dai zai xia ba shang huo zhe gua zai shou wan shang 。
newsdev2017.zh-en.xml,sina0812.news.doc-ifxuxhas1762286,5,mu qian ， mi yun qu zhen cun san ji gong tou ru 8100 ren jin ru fang xun yi xian ， yi zhuan yi 164 ge cun 、2742 ren dao an zhi dian ， quan qu ge min su cun bu zai jie dai you ke 。
wmttest2022.zh-en.xml,xinhua-zh-01.104238,8,zai qi ye shi jian ying shi shi qi ye ban zu hua guan li mo shi ， gen ju bu tong zhuan ye de te dian ，1 ge shi fu ke dai 2～5 ge tu di ， zu cheng xue xi xiao zu ， que bao xue sheng shu lian zhang wo mei ge lun xun gang wei suo xu de ji neng 。
wmttest2022.zh-en.xml,ecommerce_zh_suning.com_26206513,20,xin yu mai jia ， zi xi jian cha zheng ji wai guan ， suo you jie kou ， wu fan xin huo shi yong guo de hen ji ， di que shi quan xin mei ban ji ， pei zhi gen ye mian yi yang 。
newstest2018.zh-en.xml,brisbanetimes.com.au.181614,26,gen ju dian shi ming xing ai di ? mai kui er  (Eddie McGuire)  zhi jiao  2015  nian chu ban de zhuan ji suo zai ， jin guan ke lin shi qian AFL ju le bu de dong shi hui cheng yuan ， dan ta yi zhi bao chi di diao 。
newstest2019.zh-en.xml,chinanews.com.1651,4,mu de lan te jie shi dao  ： “  zhe yang de qing kuang xia ， shui ye bu zhi dao zhen feng shen me shi hou yi he zhong feng li gua xiang sai chuan 。
newstest2018.zh-en.xml,scotsman.104225,5,zai qi ji du tong huo peng zhang bao gao zhong ， ying ge lan yin hang jiang  2017  nian he  2018  nian de zeng zhang yu ce fen bie suo zhi  1.7%  he  1.6%， bing fa chu jing gao cheng jia ting shou ru jin suo jiang hui chi xu ， tong shi tong huo peng zhang jiang yu qiu ji bao zhang zhi jin  3%。
wmttest2023.zh-en.xml,wdr-0,37,tong yang ， zai ge guo nei bu ， she hui fu yu jie ceng de xi du liu xing lv jiao gao 。
newstest2018.zh-en.xml,alibaba_web_data_20180124,222,he ma xian sheng CEO hou yi 10 ri zai di er jie xin ling shou feng hui shang tou lu le 2018 nian de “ xin da fa ”。
newstest2020.zh-en.xml,xinhua-zh-01.6415,3,jing guo jia you guan bu men pi zhun ， you yuan tian jin shi min su bo wu guan （ tian hou gong ） guan zhang cai zhang kui cong 1991 nian zhi 1994 nian hui zhi er cheng 。
newstest2018.zh-en.xml,003_8425642,22,wo men dang fan fu bai bu shi kan ren xia cai de “ shi li dian ”， bu shi zheng quan duo li de “ zhi pai wu ”， ye bu shi you tou wu wei de “ lan wei lou ”。
newstest2019.zh-en.xml,reuters-zh.181,4,qie jing wai tou zi zhe yong yu zhi jie tou zi de li run yi xian jin xing shi zhi fu de ， xiang guan kuan xiang cong li run fen pei qi ye de zhang hu zhi jie zhuan ru bei tou zi qi ye huo gu quan zhuan rang fang zhang hu ， zai zhi jie tou zi qian bu de zai jing nei wai qi ta zhang hu zhou zhuan ； jing wai tou zi zhe yong yu zhi jie tou zi de li run yi shi wu 、 you jia zheng quan deng fei xian jin xing shi zhi fu de ， xiang guan zi chan suo you quan zhi jie cong li run fen pei qi ye zhuan ru bei tou zi qi ye huo gu quan zhuan rang fang ， zai zhi jie tou zi qian bu de you qi ta qi ye 、 ge ren dai wei chi you huo lin shi chi you 。
newsdev2017.zh-en.xml,telegraph.294748,9,ta he wo de ren wu shi zai ke luo di ya bei bu de da er ma ti ya hai an he dao yu jin xing wei qi yi zhou de “ hao hua ” you lun he zi xing che xun you ， zu zhi fang wei Freedom Treks。
newstest2017.zh-en.xml,independent.142390,16,zhe dui wo lai shuo shi yi zhong ji li 。
wmttest2022.zh-en.xml,ecommerce_zh_taobao.com_55736665,4,A2 xi lie xiang guan bao bei ru xia ：
newstest2017.zh-en.xml,dailymail.co.uk.170677,16,duo da 300 zhang xuan piao cun zai yi dian ， ke neng shi xuan min jia mao ta ren tou piao de 。
newstest2019.zh-en.xml,chinanews.com.1638,14,shi shi xiang cun zhen xing zhan lve ， cu jin nong ye gong ji ce gai ge ， shi lv liang zuo wei lian pian te kun di qu de fu pin shou duan 。
newstest2018.zh-en.xml,alibaba_web_data_20180124,20,chun gao 、 yan ying 、 xiang shui deng bu fen hua zhuang pin jin kou guan shui you 10％ jiang zhi 5％；
wmttest2023.zh-en.xml,home_improvement-3-zh_0836623-60,1,mei you xiang xiang de na me hao
newstest2021.zh-en.xml,xinhua-zh-01.120463,2,xin hua she he fei 7 yue 26 ri dian   ti ： she xiao jia wei da jia  — —  an hui he fei jiang kou he lian wei qun zhong zhuan yi zhi ji
newstest2018.zh-en.xml,sogou_web_data_20180206,203,2016 nian zai 7.31 yi zhong guo wang min dang zhong you 95% dou neng tong guo zhi neng shou ji shang wang ， qi zhong chao guo 4.7 yi neng gou tong guo yi dong she bei zai xian zhi fu 。
newstest2018.zh-en.xml,latimes.231840,14,wo xiang dao le zhou liu ， wo men jiu hui you geng duo shi jian ， zhen de hen bang 。”
wmttest2022.zh-en.xml,ecommerce_zh_suning.com_34839070,12,ke fu ye fei chang hao 。
newstest2020.zh-en.xml,chinanews.com.102616,8,70 nian lai ， zhong guo mei you zhu dong tiao qi guo ren he yi chang zhan zheng he chong tu ， mei you qin zhan guo bie guo yi cun tu di 。
newstest2020.zh-en.xml,chinanews.com.102797,3,you yu bei gao ren jia ting pin kun ， jian cha ji guan qi yong ti dai xing lao dong bu chang sheng tai xiu fu fei yong ， shi xian le fa lv xiao guo he she hui xiao guo de you ji tong yi 。
wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_137114671,9,zhong guo gu dong pai mai jing hua : ci qi ying wen ban 【 zheng ban shu ji   shan dian fa huo 】
newstest2019.zh-en.xml,chinanews.com.9930,12,zai zhe yang de shi dai bei jing xia ， huang pu jiang pan de ci ci sheng hui ， ti xian le zhong guo dui zi you mao yi de han wei ， rang shi jie kan dao kai fang shi chang 、 gong xiang wei lai de zhong guo zi xin he zhong guo dan dang 。
newstest2018.zh-en.xml,msnbc.53731,18,jing fang cheng dang shi qing kuang fei chang ke pa 。
newstest2019.zh-en.xml,chinanews.com.1528,5,zuo ri ， sui ning shi he dong xin qu guan wei hui guan fang wei bo fa bu qing kuang tong bao cheng ， jing cha ， sui zhou wai guo yu xiao xue xiao jiao shi luo XX ti fa xue sheng qing kuang shu shi 。
wmttest2023.zh-en.xml,chinese.dw.com.9579,50,di zhen yin fa le lang gao gao du da 15 dao 30 mi de ju da hai xiao 。
newstest2018.zh-en.xml,cctv_news_1217,455,yi fang mian tong guo wen ming ti shi chang dao jie yue ， ling yi fang mian ye zai jin xing ji shu chuang xin 。
newstest2020.zh-en.xml,xinhua-zh-01.6207,8,yi lang zong tong ha sang · lu ha ni 24 ri gao su mei ti ji zhe ， yi lang yuan yi tao lun yi he xie yi “ xiao fu gai dong 、 bu chong huo xiu zheng  ” ，  qian ti shi mei guo jie chu zhi cai 。
newstest2017.zh-en.xml,upi.103575,5,wo zai zheng ge xia ji ren zhen si kao le gai ru he gai jin zhe zhi qiu dui ， shi qi ju bei geng shang yi ceng lou de shi li 。
newsdev2017.zh-en.xml,nytimes.69757,3,wu ke lan yu yi fou ren ， mei guo he ou meng ze biao shi e luo si mei you ti gong ren he zheng ju 。
newstest2018.zh-en.xml,cctv_news_1217,158,xia mian qing kan lian bo kuai xun 。
newstest2017.zh-en.xml,upi.103652,12,zui xin de zi zhuan su du shu ju ji biao ming zhi liang jiao da de heng xing de zi zhuan su du man yu zhi liang jiao xiao de heng xing 。
newstest2017.zh-en.xml,bbc.242436,20,shang wu cong de zhi 。
wmttest2023.zh-en.xml,chinese.dw.com.9579,30,zhe yi tian mei guo a la si jia fa sheng bei mei zhou li shi shang zui da de di zhen ， ju zhen ji da dao 9.2。
wmttest2022.zh-en.xml,xinhua-zh-01.104255,1,bu yao ba ren xia dao zai qi pao xian - xin hua wang
wmttest2023.zh-en.xml,sports-5-zh_0041815-69,2,xiong wei 99， shen gao 184， ti zhong 84 gong jin ， gou mai qian zi xun le ke fu bei gao zhi ying gai mai xxl de ， ran hou kan le ping lun guo duan ru shou L de ， shou huo hou fa xian da xiao zheng hao ， cha dian jiu bei keng le 。
newsdev2017.zh-en.xml,nytimes.69759,23,bu guo ， you yu xian zai mei you geng duo zi jin ， zhou si you guan yuan biao shi gai yan jiu hui zhong tu er zhi 。
wmttest2023.zh-en.xml,wdr-0,5,zai xu duo guo jia ， zhe yi ji bing ji shi yi liao fu wu ji gou qiong yu ying fu ， ji jin beng kui ， ge guo zheng fu shi shi de xian zhi cuo shi yi zai quan qiu jing ji zhong zao cheng le yan zhong wen luan 。
newstest2020.zh-en.xml,xinhua-zh-01.6415,6,wei le bao hu 、 qiang jiu ma zu shi ji bi hua ， tian jin shi nan kai qu gu wen hua jie guan wei hui he tian hou gong qi dong le dui tian hou gong da dian ji dian nei bi hua xiu fu gong cheng 。
newstest2018.zh-en.xml,cctv_news_1217,209,di er ， jia kuai fa zhan zhan lve dui jie he zuo 。
newstest2018.zh-en.xml,cctv_news_1117,233,cu jin sheng tai huan jing zheng ti gai shan ； yao ba fang zhi gu ti fei wu wu ran zuo wei shi xian lv se fa zhan de you li zhua shou ， cu jin xing cheng jie yue zi yuan he bao hu huan jing de kong jian ge ju 、 chan ye jie gou 、 sheng chan fang shi 、 sheng huo fang shi
newstest2018.zh-en.xml,washpost.116881,3,mei guo ren dou ai hua sheng dun ， dan bu jiu zhi hou ， ge da bao zhi jiu kai shi meng lie peng ji ta de yi qie ， cong guo nei zheng ce dao zheng zhi yuan ze ， yi ge dou bu fang guo 。
newsdev2017.zh-en.xml,brisbanetimes.com.au.130333,11,wo men zhi li yu ao lin pi ke jing shen bing zhi chi wo men yin du de xuan shou 。
newstest2017.zh-en.xml,bbc.242436,10,huo ren ming hou ， ta dui pu jing xian sheng shuo ：“ xie xie nin de xin ren 。”
newsdev2017.zh-en.xml,ifeng0812.news.49768087_0,9,dui ci ， yang xian sheng gan xie min jing ji shi zhao dao zi ji de mu qin ， zai que ding lao ren shen ti wu yang hou ， jiang lao ren jie hui le jia 。
newstest2020.zh-en.xml,xinhua-zh-01.6285,19,dan ru guo ba yuan yan na diao ， shou guang de chun gong ye chan zhi jin sheng 1.19 yi yuan ， pai zai dao shu di san 。
newstest2019.zh-en.xml,chinanews.com.1312,11,zai li qing zheng ge shi shi jing guo hou ， quan zhou shi lv xie mei you shun shui tui zhou ， er shi ding zhu ya li zuo chu le bu yu chu fa de jue ding 。
newstest2018.zh-en.xml,cctv_news_1117,133,wo men dang de ling dao xia ， ri zi hui yue lai yue hao 。
newstest2021.zh-en.xml,chinanews.com.229776,10,tu wei feng nong xian chang zhan shi feng chan pin 。
newstest2018.zh-en.xml,cctv_news_1217,326,fu lin de ren zui he you guan ta de zhi kong chu le ta ge ren yi wai bu she ji ren he qi ta ren 。
newstest2020.zh-en.xml,xinhua-zh-01.6307,6,ci wai ， wen hua he lv you bu zu zhi shi shi de “ guo jia zhu ti xing mei shu chuang zuo ” gang gang wan cheng de 130 yu jian xian shi ti cai xin zuo ye shou ci ji zhong zhan xian 。
wmttest2022.zh-en.xml,xinhua-zh-01.104266,17,ci wai ， guai mai er tong de yu fang ， cong jia ting dao she hui ， dou hai ke yi zuo de geng hao 。
wmttest2022.zh-en.xml,ecommerce_zh_jd.com_199854853,9,3、 ou shi man OSM hua zhuang pin tao zhuang   ying yang mei fu jing cai wu xia bu shui bao shi jie shui ru hu fu pin li he nv （ xi mian nai + shuang fu shui + yan shuang + ru ye + mian shuang ）
wmttest2023.zh-en.xml,GCC-0,6,"miao shu  (DESCRIPTION) C  he  C++  bian yi qi shi ji cheng de . ta men dou yao yong si ge bu zhou zhong de yi ge huo duo ge chu li shu ru wen jian :  yu chu li (preprocessing), Hii(compilation), (assembly) MERE (linking) ."
newstest2019.zh-en.xml,reuters-zh.181,6,wei gu li jing wai tou zi zhe chi xu zai zhong guo tou zi jing ying ， zhong guo cai zheng bu he shang wu bu deng si bu wei zai 2017 nian di lian he fa bu tong zhi ， zi 2017 nian 1 yue 1 ri qi ， dui jing wai tou zi zhe cong zhong guo jing nei ju min qi ye fen pei de li run ， zhi jie tou zi yu gu li lei tou zi xiang mu ， fan fu he gui ding tiao jian de ， shi xing di yan na shui zheng ce ， zan bu zheng shou yu ti suo de shui 。
newstest2021.zh-en.xml,xinhua-zh-01.120297,6,zhao yang da yue cheng mei chen fu ze ren ge ping tan yan ：“ wo men xuan ze jiang zou xiang ‘ yun duan ’ de bi ye zhan zai du dai hui xian xia kong jian ， ye xi wang rang geng duo ren kan dao qing nian dui zi shen de tan suo he dui shi jie de li jie ， fang da yi shu dui yu she hui he xin ling de liao yu li liang 。”
newsdev2017.zh-en.xml,smh.com.au.191440,33,ta men zhi guan zhu qi zong jiao de “ chuan tong zuo fa ” er bu zi wen zhe yang yi ge guan jian wen ti ：“ bi xu shen me bian ge cai neng shi zong jiao bao chi xing sheng ？” ta men de feng xian zai yu shu yuan le 50% de qun zhong 。
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-235_doc05,1,cong  7  dian duo deng dao xian zai
newstest2019.zh-en.xml,chinanews.com.9951,1,di wu jie shi jie hu lian wang da hui jiang yu 11 yue 7 ri zhi 9 ri zai zhe jiang wu zhen ju xing ， shi jie hu lian wang ji jiang zai ci jin ru “ wu zhen shi jian  ” 。
newstest2018.zh-en.xml,cctv_news_1217,255,da hui zhu xi tuan chang wu zhu xi wan gang
wmttest2022.zh-en.xml,xinhua-zh-01.103991,14,“ wo men yu gui zhou dang di jing fang qu de lian xi ， liao jie dao gai nv hai shi zai wei jie jie bai xue bing zhi liao mu juan  。 ”
wmttest2023.zh-en.xml,chinese.dw.com.9571,17,（ lu tou she deng ）
newstest2018.zh-en.xml,sogou_web_data_20180206,102,xiang guan shu ju xian shi ， quan qiu hang tian chan ye mei nian dou zai yi 6% dao 7% kuai su zeng zhang ，2020 nian wo guo hang tian shi chang gui mo jiang da 8000 yi yuan 。
newstest2018.zh-en.xml,cctv_news_1217,574,li ke qiang qiang diao ， zhong jia tong wei ya tai di qu zhong yao guo jia he shi jie mao yi da guo ， zai tui jin mao yi tou zi zi you hua bian li hua wen ti shang fa chu ji ji xin hao fu he shuang fang gong tong li yi 。
newstest2017.zh-en.xml,sina0812.eladies.doc-ifxuxnpy9281477,2,ta xing ge wai xiang huo po ， neng yu peng you men hen hao di xiang chu ， dui huan jing de shi ying neng li ye bu cuo 。
newstest2018.zh-en.xml,cctv_news_1117,345,shi fa hou jing fang shu san le chao shi nei de ren qun ， bing zai zhou bian di qu jia qiang jie bei 。
wmttest2022.zh-en.xml,xinhua-zh-01.104104,6,zhao pin cheng xu bi xu an zhao gong gao 、 shen bao 、 shen he 、 gong shi 、 pin yong 、 gang qian pei xun ji an pai shang gang deng bu zhou jin xing 。
newstest2017.zh-en.xml,ifeng0812.news.49766158_0,21,“ wo men xian dui ge lei xi ya sao miao ， ran hou she ji 、 zhi zuo chu yi ge shao chang yu ta shang hui sheng yu bu fen de yan chang jia ti ， yong zhan jiao gu ding zai ta de shang hui shang 。”
newstest2018.zh-en.xml,telegraph.364393,10,nan fei mei you si xing 。
newstest2017.zh-en.xml,ifeng0812.news.49765230_0,12,dan shi zai qi qi meng jiao lian zhang ya jie fan fu zuo gong zuo hou ， zhang bin bin you hui dao le xia men dui 。
newstest2019.zh-en.xml,chinanews.com.1744,4,ben shu you yu 1992 nian fa xian T xi bao yi zhi shou ti PD-1，2013 nian yi ci kai chuang le ai zheng mian yi liao fa ， gong ji ming lie 《Science》 nian du shi da ke xue tu po zhi shou 。
newstest2020.zh-en.xml,xinhua-zh-01.6586,3,zai huan qiu yin hang jin rong dian xin xie hui (SWIFT)2019 lun dun nian hui shang ， gai ji gou fa bu de ming wei 《 yi lun dun shi jiao dong cha ren min bi 》 de “ ren min bi zhui zong te kan ” xian shi ， cong 2017 nian 7 yue 2019 nian 7 yue ， quan qiu shi yong ren min bi zhi fu de jin rong ji gou shu liang zeng jia 11.31 % ，  shu liang cong 1989 jia zeng zhang dao 2214 jia 。
newstest2018.zh-en.xml,cctv_news_1117,316,ma er dai fu zong tong ya ming zai he han zhong biao shi ， zhong gong shi jiu da zuo chu de zhong yao jue ding jiang shi ge xia miao hui de
newstest2019.zh-en.xml,chinanews.com.1296,6,"qi ci ， zai shi xian ban dao wu he hua de dui hua zhong ， you guan ge fang jiu shi xian ban dao wu he hua de bu zhou he fang shi fen qi you zai , you yu chao mei zhi jian chang qi que fa zheng zhi xin ren  ， “  shui xian shui hou ” de bo yi si wei yi jiu nong hou 。"
newstest2020.zh-en.xml,un_news-zh.493,15,70 nian lai ， zhong guo ren min shi zhong yu shi jie tong hang 。
newstest2019.zh-en.xml,reuters-zh.187,6,jin nian 4 yue 9 ri zheng jian hui gong bu le zhong guo ren bao de zhao gu shuo ming shu ( shen bao gao  ) 。
newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,9,he bei ming que ， dui fu he shen ling tiao jian 、 cai liao qi quan de ， ju zhu di gong an pai chu suo ying zi shou li zhi ri qi 3 ge gong zuo ri nei fa fang ju zhu zheng 。
newstest2021.zh-en.xml,chinanews.com.229526,7,yu ji 26 ri 8 shi zhi 27 ri 8 shi ， chong qing da bu di qu zhong xiao he liu ke neng chu xian bu tong cheng du zhang shui guo cheng ， ge bie zhong xiao he liu ke neng chu xian chao jing shui wei hong shui 。
newstest2018.zh-en.xml,reuters.196698,7,zuo wei geng guang fan yi cheng de yi bu fen ， tang na de · te lang pu zong tong dang ju yi zhi zai nu li hui fu qian zong tong ba la ke · ao ba ma tui xing de ge zhong huan jing fa gui ， yi ci ji jing ji zeng zhang 。
wmttest2023.zh-en.xml,jingji_guancha_bao-zh-01.22019,18,zai pian guang pian ye wu fang mian ，Yano Research tong ji xian shi ， gong si qi xia shan jin guang dian 2022 nian quan qiu shi chang fen e da dao 29 % ，  yu ji 2023 nian shi chang fen e jiang da dao 32 % ，  chi xu wei lie quan qiu di yi 。
newstest2021.zh-en.xml,xinhua-zh-01.120223,6,huo dong cai qu shi ming zhi ding piao 、 ru chang ， yan chu dang tian ， ding piao ren xu chi ben ren shen fen zheng yuan jian ji yan chu piao ， pei dai kou zhao 、 bao chi 1 mi yi shang jian ge ju li you xu jian piao ru chang 。
newstest2019.zh-en.xml,chinanews.com.9953,5,zhe shi wu zhen fa zhan shu zi jing ji de yi ge suo ying 。
newstest2021.zh-en.xml,xinhua-zh-01.120210,10,qi ye fang mian ， pu dong zhuo zhong tui dong tou bu qi ye luo di 。
newstest2020.zh-en.xml,xinhua-zh-01.6371,9,guang da li cai dong shi zhang zhang xu yang jie shao ， guang da li cai de zi guan ping tai zhong jiang shi yong zhi neng tou gu 、 zhi neng tou yan 、 da shu ju deng ji shu ， bang zhu guang da li cai geng hao di jin xing hong guan jing ji xing shi pan duan 。
newstest2019.zh-en.xml,chinanews.com.1273,18,xian chang zhao pin de zhong zi qi ye ， dou shi zai fei geng yun duo nian de zhi ming qi ye 。
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-162_doc0,3,huo qu xiao ding dan
newstest2019.zh-en.xml,chinanews.com.1471,8,7 yue 1 ri dui 1449 ge shui mu di ri yong xiao fei pin jiang shui 。
newstest2018.zh-en.xml,cctv_news_1217,56,ai sai e bi ya ren min ge ming min zhu zhen xian fu zhu xi 、 zheng fu fu zong li de mei ke zai quan ti hui yi shang fen bie zhi ci ， gao du ping jia xi jin ping guan yu gou jian ren lei ming yun gong tong ti
newstest2020.zh-en.xml,xinhua-zh-01.6596,6,ju liao jie ， da rui tie lu dong qi da li ， xi zhi rui li ， quan zhang yue 331 gong li ， she ji shi su 140 gong li ， shi zhong mian guo ji tie lu tong dao de zhong yao zu cheng bu fen 。
newsdev2017.zh-en.xml,newsweek.25800,7,zai pu ji de ba dong zhen fa sheng liang qi zha dan bao zha ， ling you liang qi bao zha fa sheng zai lin jin pu ji shi bei fang de lv you qu pan ya fu 。
newstest2021.zh-en.xml,chinanews.com.229743,10,zai ning xia yin chuan ， dang di cai qu “ ti biao + zhi wu + yan guan ” de fang shi ， gong ye yuan qu wu shui quan bu shi xian ji zhong chu li ， cheng zhen wu shui chu li chang quan bu shi xian yi ji A biao zhun pai fang ， cheng shi jian cheng qu hei chou shui ti ji ben xiao chu ， cheng gong shen bao di san pi zhong guo hei chou shui ti shi fan cheng shi 。
newstest2018.zh-en.xml,008_20180116a0zzps,3,sui zhe 2017 nian mo yi sou zui xin de 054A xing hu wei jian de xia shui ， biao zhi zhe 054A hu wei jian yi jing jian zao le gao da 29 sou zhi duo ， yi jing bi jin le 053H xi lie hu wei jian de zong he ， er cong 2006 nian di yi sou 054A xia shui zhi jin ，054A de jian zao li cheng yi jing you le 12 nian zhi jiu ， ji shi zai quan shi jie fan wei nei ， jian zao ru ci shu liang zhi duo de gao xing neng tong yong hu wei jian ， chu le zhong guo ， ye zhi you mei guo zai shang ge shi ji 7、80 nian dai jian zao de “ pei li ” ji hu wei jian ke yi xiang ti bing lun le 。
newstest2021.zh-en.xml,jingji_guancha_bao-zh-01.10338,14,suo yi jie xia lai cong xian zai dao jin nian di huo mei guo da xuan qian ， fu mei IPO de re chao hai hui chi xu 。”
newsdev2017.zh-en.xml,xinhua0812..c_1119383292,3,an hang ye lai kan ， dang tian dong jing gu shi dian qi tian ran qi ye 、 shui chan nong lin ye deng gu piao zhang fu kao qian ， er yin hang ye deng gu piao xia die ming xian 。
wmttest2023.zh-en.xml,GCC-1,46,"zhe shi wei le jian rong yi xie lao cheng xu , ta men suan gai zi fu chuan chang liang shi yi ge fei chang zao gao de xiang fa 、`-traditional'  xuan xiang ye you xiang tong xiao guo ."
newstest2017.zh-en.xml,ifeng0812.news.49765323_0,4,ying guo 《 mei ri dian xun bao 》 ping lun zhi chu ， te lei sha · mei xuan ze dao rui shi du jia ， zhe shi sa qie er fu ren hou ， shou ci zai you ying guo shou xiang dao rui shi du jia 。
newstest2019.zh-en.xml,chinanews.com.1782,8,wei ci ， shui wu bu men tong yi tui guang shi yong de kou jiao ke hu duan ruan jian yi ti gong le xiang ying shui kuan ji suan gong neng ， dan xiang ying shui kuan reng xu zai fa ding shen bao qi nei shen bao jiao na 。
wmttest2023.zh-en.xml,chinanews.com.280933,2,xin hua she bei jing 2 yue 11 ri dian  2 yue 11 ri ， di shi liu jie zhong ri jie neng huan bao zong he lun tan yi xian shang xian xia xiang jie he fang shi zai bei jing ju ban 。
wmttest2022.zh-en.xml,social_zh_tieba.baidu.com_73936515,19,hai you yi bu fen pin pai ， wei le tui guang zi ji de chan pin ， bu ze shou duan ， gen yi yuan de yi sheng gua gou ， you ta men xie zhu chan pin de tui guang ， cong yi ting li mian chou cheng 30 yuan dao 80 yuan bu deng de li run 。
newstest2020.zh-en.xml,xinhua-zh-01.6371,15,zhuan jia ren wei ， zi guan ke ji zai ti sheng ke hu fu wu neng li 、 chuang xin feng fu chan pin de tong shi ， hai neng gou zeng qiang feng xian fang fan neng li ， ti sheng zi guan guan li xiao lv 。
wmttest2023.zh-en.xml,wdr-0,18,cong chang yuan lai kan ， jing ji shuai tui he xiang guan de feng bi cuo shi ke neng hui da luan du pin shi chang 。
newsdev2017.zh-en.xml,ifeng0812.news.49766297_0,2,shi nian mo yi jian ， ma long tan yan shi xian meng xiang fei chang gao xing ， ye cheng zan zhang ji ke “ ji shi dui shou ye shi xiong di ”， shi ta de bang yang he dong li 。
wmttest2023.zh-en.xml,luggage-4-zh_0130182-97,2,zheng ti gan jue hai xing ， bu ren shi shi fou shi zhen pi ， ye jiu bu neng xia ping jia le 。
newstest2020.zh-en.xml,nhan_dan-zh.330,1,ou meng cu jin yu ya zhou de zhan lve huo ban guan xi
newstest2019.zh-en.xml,reuters-zh.2000,3,zhi cai xi jie jiang zai 1330GMT de ji zhe hui shang ， you guo wu qing peng pei ao (Mike Pompeo) he cai zhang nu qin (Steven Mnuchin) gong bu 。
newstest2018.zh-en.xml,abcnews.255599,11,2011  nian ，《 gui ze 》 de guan zhu dian cong ju le bu zhai wu wen ti zhuan xiang ju le bu de sun shi zhuang kuang jian ce 。
wmttest2023.zh-en.xml,gb-1,4,qing zhu yi ben wen jian de mou xie nei rong ke neng she ji zhuan li 。  ben wen jian de fa bu ji gou bu cheng dan shi bie zhuan li de ze ren 。
wmttest2023.zh-en.xml,voa-voachinese.30674,7,wu jiao da lou shuo ， di er ge bei ji luo de wu ti yu zhou si wan shang shou ci jin ru mei guo ling kong ， zai a la si jia dong bei bu shang kong yi dong shi bei mei guo jun fang gen zong ， fei xing gao du wei 1.2 wan mi （4 wan ying chi ）， qi da xiao yu yi liang xiao xing qi che cha bu duo ， yu xian qian bei ji luo de na ge zhong guo jian die qi qiu xiang bi yao xiao hen duo 。
newsdev2017.zh-en.xml,ifeng0812.news.49766930_0,3,wang shun de liang wei ou xiang ， fei er pu si zhai qu le zi ji zai li yue de di 4 jin ， er luo qie te fa hui bu jia ， zui zhong wei lie di 5。
newstest2018.zh-en.xml,sogou_web_data_20180206,159,ran er 2016 nian nian zhong ，《 fu bu si 》 za zhi jiang ta de shen jia cong  45  yi mei yuan xiu gai wei  0。
newstest2017.zh-en.xml,dailymail.co.uk.170695,9,“ wo zi ren wei chu le luo sai hu yi wai ， bing bu shi zhang de hen xiang ，” bu lai di dui 《 he fen dun you bao 》(Huffington Post)  shuo 。
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-25_doc02,2,OK， ru guo zhen mei you ， jiu fan huan ding can de qian
newstest2017.zh-en.xml,ifeng0812.news.49768361_0,13,zhe yi ying xiang jiang bu jin shi chu shou ci shu de ying xiang ， tang shen de chi qiu jin gong zai xia sai ji ken ding ye hui da da jian shao ， zhe zai mou xie fang mian ye hui jiang di dui shou dui ta de fang shou nan du 。
wmttest2023.zh-en.xml,wdr-0,14,ci wai ， lan jie xing dong he guo ji he zuo de you xian xing ke neng hui jiang di ， shi fan yun zhe geng rong yi xing dong 。
newstest2018.zh-en.xml,075_c_1122236534,2,ying guo ti yu li shi hui fu ze ge ge ao yun hui xiang mu zi jin de hua bo ， dang ran ye fu ze gei ge ge xiang mu xia da duo pai mu biao 。
newstest2018.zh-en.xml,latimes.231840,22,dui ci ， wo bu hui guo duo dan xin 。
newstest2020.zh-en.xml,chinanews.com.102756,21,xie cheng yu ding shu ju xian shi ， guo nei ju bei du te zi ran feng guang huo wen hua te se de mu di di zui “ huo  ” ，  chong qing 、 wu han 、 hang zhou 、 xi an 、 cheng du 、 guang zhou 、 bei jing 、 shang hai 、 nan jing 、 tian jin jiang shi ren qi zui wang de guo nei lv you mu di di cheng shi 。
wmttest2022.zh-en.xml,chinese.dw.com.4112,9,"zhong guo wai jiao bu zhou liu de sheng ming cheng  ， ""  jin tian de mei shi min zhu bing tai jin xian ， jin qian zheng zhi 、 shen fen zheng zhi 、 zheng dang dui li 、 zheng zhi ji hua 、 she hui si lie 、 zhong zu mao dun 、 pin fu fen hua deng wen ti yu yan yu lie  "" ，  mei guo de min zhu shi jian li zai zi ben ji chu shang de "" fu ren you xi  "" 。"
newstest2020.zh-en.xml,xinhua-zh-01.6373,2,mei guo jin nian di er ji du jing ji “ cheng ji dan ” xian shi ， shou si ren bu men tou zi he chu kou da fu xia hua ying xiang ， mei guo guo nei sheng chan zong zhi （GDP） zeng su bi shang ji du ming xian fang huan 。
